filename,error_ids,error_messages,count
./Data/generation/python_italian_claude/iter_7/files/62e60879d76274f8a4026bec.py,CCR001 ; D100 ; E501 ; E501 ; E501 ; E501 ; E501 ; E501 ; E501 ; W293 ; W293 ; W293 ; W293 ; W293 ; F821 ; F821 ; W292,Cognitive complexity is too high (9 > 7) ; Missing docstring in public module ; line too long (84 > 79 characters) ; line too long (105 > 79 characters) ; line too long (87 > 79 characters) ; line too long (95 > 79 characters) ; line too long (91 > 79 characters) ; line too long (88 > 79 characters) ; line too long (84 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; undefined name 'Response' ; undefined name 'BEGIN' ; no newline at end of file,17
./Data/generation/python_italian_claude/iter_7/files/62e6087ad76274f8a4026bf2.py,D100 ; W291 ; E501 ; E501 ; E501 ; E501 ; E501 ; W293 ; C812 ; W293 ; F821 ; C815 ; W293 ; W292,Missing docstring in public module ; trailing whitespace ; line too long (87 > 79 characters) ; line too long (95 > 79 characters) ; line too long (91 > 79 characters) ; line too long (88 > 79 characters) ; line too long (92 > 79 characters) ; blank line contains whitespace ; missing trailing comma ; blank line contains whitespace ; undefined name 'Response' ; missing trailing comma in Python 3.5+ ; blank line contains whitespace ; no newline at end of file,14
./Data/generation/python_italian_claude/iter_7/files/62e6087bd76274f8a4026bfa.py,D100 ; D103 ; E501 ; W292,Missing docstring in public module ; Missing docstring in public function ; line too long (85 > 79 characters) ; no newline at end of file,4
./Data/generation/python_italian_claude/iter_7/files/62e60b10d76274f8a4026ccd.py,CCR001 ; D100 ; D103 ; W293 ; W293 ; W292,Cognitive complexity is too high (11 > 7) ; Missing docstring in public module ; Missing docstring in public function ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,6
./Data/generation/python_italian_claude/iter_7/files/62e60da4d76274f8a4026cf1.py,CCR001 ; D100 ; E501 ; E501 ; W293 ; W293 ; W292,Cognitive complexity is too high (11 > 7) ; Missing docstring in public module ; line too long (139 > 79 characters) ; line too long (132 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,7
./Data/generation/python_italian_claude/iter_7/files/62e60e05d76274f8a4026cfd.py,D100 ; W293 ; W292,Missing docstring in public module ; blank line contains whitespace ; no newline at end of file,3
./Data/generation/python_italian_claude/iter_7/files/62e60e3bd76274f8a4026d1a.py,D100 ; E501 ; E501 ; W293 ; W292,Missing docstring in public module ; line too long (83 > 79 characters) ; line too long (82 > 79 characters) ; blank line contains whitespace ; no newline at end of file,5
./Data/generation/python_italian_claude/iter_7/files/62e60e49d76274f8a4026d25.py,D100 ; D103 ; W293 ; W293 ; W292,Missing docstring in public module ; Missing docstring in public function ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,5
./Data/generation/python_italian_claude/iter_7/files/62e60ecfd76274f8a4026d6a.py,D100 ; D103 ; F821 ; F821 ; F821 ; F821 ; F821 ; F821 ; F821 ; C812 ; E501 ; E501 ; E501 ; W292,Missing docstring in public module ; Missing docstring in public function ; undefined name 'BoltProtocolV3' ; undefined name 'BoltProtocolV4' ; undefined name 'BoltProtocolV4_1' ; undefined name 'BoltProtocolV4_2' ; undefined name 'BoltProtocolV4_3' ; undefined name 'BoltProtocolV4_4' ; undefined name 'BoltProtocolV5' ; missing trailing comma ; line too long (80 > 79 characters) ; line too long (84 > 79 characters) ; line too long (97 > 79 characters) ; no newline at end of file,14
./Data/generation/python_italian_claude/iter_7/files/62e60ed4d76274f8a4026da0.py,D100 ; W293 ; W292,Missing docstring in public module ; blank line contains whitespace ; no newline at end of file,3
./Data/generation/python_italian_claude/iter_7/files/62e60f33d76274f8a4026de9.py,D100 ; W293 ; C812 ; W292,Missing docstring in public module ; blank line contains whitespace ; missing trailing comma ; no newline at end of file,4
./Data/generation/python_italian_claude/iter_7/files/62e60f37d76274f8a4026dfd.py,D100 ; W291 ; W293 ; W292,Missing docstring in public module ; trailing whitespace ; blank line contains whitespace ; no newline at end of file,4
./Data/generation/python_italian_claude/iter_7/files/62e60f3bd76274f8a4026e10.py,CCR001 ; D100 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W292,Cognitive complexity is too high (14 > 7) ; Missing docstring in public module ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,9
./Data/generation/python_italian_claude/iter_7/files/62e60f43d76274f8a4026e28.py,D100 ; W291 ; W291 ; F401 ; W293 ; W292,Missing docstring in public module ; trailing whitespace ; trailing whitespace ; 'datetime.timedelta' imported but unused ; blank line contains whitespace ; no newline at end of file,6
./Data/generation/python_italian_claude/iter_7/files/62ece4982e6aefcf4aabbd5f.py,D100 ; D205 ; D400 ; W291 ; W291 ; E501 ; W291 ; W291 ; W291 ; W292,Missing docstring in public module ; 1 blank line required between summary line and description ; First line should end with a period ; trailing whitespace ; trailing whitespace ; line too long (85 > 79 characters) ; trailing whitespace ; trailing whitespace ; trailing whitespace ; no newline at end of file,10
./Data/generation/python_italian_claude/iter_7/files/62ece4982e6aefcf4aabbd60.py,D100 ; D103 ; W293 ; W293 ; W293 ; W292,Missing docstring in public module ; Missing docstring in public function ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,6
./Data/generation/python_italian_claude/iter_7/files/62ece4982e6aefcf4aabbd61.py,D100 ; W292,Missing docstring in public module ; no newline at end of file,2
./Data/generation/python_italian_claude/iter_7/files/62ece4982e6aefcf4aabbd62.py,D100 ; D200 ; E501 ; W293 ; W293 ; W292,Missing docstring in public module ; One-line docstring should fit on one line with quotes ; line too long (100 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,6
./Data/generation/python_italian_claude/iter_7/files/62ece4982e6aefcf4aabbd63.py,D100 ; D200 ; W292,Missing docstring in public module ; One-line docstring should fit on one line with quotes ; no newline at end of file,3
./Data/generation/python_italian_claude/iter_7/files/62ece4982e6aefcf4aabbd64.py,D100 ; D200 ; E501 ; W293 ; W293 ; W293 ; W292,Missing docstring in public module ; One-line docstring should fit on one line with quotes ; line too long (85 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,7
./Data/generation/python_italian_claude/iter_7/files/62ece4982e6aefcf4aabbd65.py,D100 ; D205 ; D400 ; E501 ; W291 ; W293 ; W292,Missing docstring in public module ; 1 blank line required between summary line and description ; First line should end with a period ; line too long (118 > 79 characters) ; trailing whitespace ; blank line contains whitespace ; no newline at end of file,7
./Data/generation/python_italian_claude/iter_7/files/62ece4982e6aefcf4aabbd66.py,D100 ; E501 ; E501 ; E501 ; E501 ; W293 ; W293 ; W293 ; W292,Missing docstring in public module ; line too long (84 > 79 characters) ; line too long (91 > 79 characters) ; line too long (82 > 79 characters) ; line too long (107 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,9
./Data/generation/python_italian_claude/iter_7/files/62ece4982e6aefcf4aabbd67.py,D100 ; D103 ; W293 ; W293 ; W291 ; W293 ; W293 ; W292,Missing docstring in public module ; Missing docstring in public function ; blank line contains whitespace ; blank line contains whitespace ; trailing whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,8
./Data/generation/python_italian_claude/iter_7/files/62ece4982e6aefcf4aabbd68.py,D100 ; D103 ; F821 ; F821 ; E501 ; W293 ; W293 ; W293 ; W293 ; W293 ; W292,Missing docstring in public module ; Missing docstring in public function ; undefined name 'List' ; undefined name 'Optional' ; line too long (90 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,11
./Data/generation/python_italian_claude/iter_7/files/62ece4982e6aefcf4aabbd69.py,D100 ; W293 ; E501 ; W293 ; W291 ; E501 ; W291 ; W291 ; W293 ; W292,Missing docstring in public module ; blank line contains whitespace ; line too long (119 > 79 characters) ; blank line contains whitespace ; trailing whitespace ; line too long (85 > 79 characters) ; trailing whitespace ; trailing whitespace ; blank line contains whitespace ; no newline at end of file,10
./Data/generation/python_italian_claude/iter_7/files/62ece4982e6aefcf4aabbd6a.py,D100 ; D200 ; D400 ; W292,Missing docstring in public module ; One-line docstring should fit on one line with quotes ; First line should end with a period ; no newline at end of file,4
./Data/generation/python_italian_claude/iter_7/files/62ece4982e6aefcf4aabbd6b.py,D100 ; D200 ; W292,Missing docstring in public module ; One-line docstring should fit on one line with quotes ; no newline at end of file,3
./Data/generation/python_italian_claude/iter_7/files/62ece4982e6aefcf4aabbd6d.py,D100 ; F821 ; D400 ; W291 ; W293 ; W293 ; E501 ; W293 ; W292,Missing docstring in public module ; undefined name 'List' ; First line should end with a period ; trailing whitespace ; blank line contains whitespace ; blank line contains whitespace ; line too long (96 > 79 characters) ; blank line contains whitespace ; no newline at end of file,9
./Data/generation/python_italian_claude/iter_7/files/62ece4982e6aefcf4aabbd6f.py,D100 ; D103 ; F821 ; F821 ; W293 ; W292,Missing docstring in public module ; Missing docstring in public function ; undefined name 'Path' ; undefined name 'Path' ; blank line contains whitespace ; no newline at end of file,6
./Data/generation/python_italian_claude/iter_7/files/62ece4982e6aefcf4aabbd70.py,D100 ; D400 ; W292,Missing docstring in public module ; First line should end with a period ; no newline at end of file,3
./Data/generation/python_italian_claude/iter_7/files/62ece4982e6aefcf4aabbd71.py,D100 ; D103 ; F401 ; W293 ; W293 ; W291 ; W293 ; W293 ; W292,Missing docstring in public module ; Missing docstring in public function ; 're' imported but unused ; blank line contains whitespace ; blank line contains whitespace ; trailing whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,9
./Data/generation/python_italian_claude/iter_7/files/62ece4982e6aefcf4aabbd72.py,D100 ; D200 ; W292,Missing docstring in public module ; One-line docstring should fit on one line with quotes ; no newline at end of file,3
./Data/generation/python_italian_claude/iter_7/files/62ece4982e6aefcf4aabbd73.py,CCR001 ; D100 ; D103 ; W293 ; W293 ; E501 ; W293 ; W293 ; W293 ; W293 ; W292,Cognitive complexity is too high (19 > 7) ; Missing docstring in public module ; Missing docstring in public function ; blank line contains whitespace ; blank line contains whitespace ; line too long (97 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,11
./Data/generation/python_italian_claude/iter_7/files/62ece4982e6aefcf4aabbd74.py,D100 ; D103 ; F821 ; F821 ; F821 ; W293 ; W293 ; W293 ; W292,Missing docstring in public module ; Missing docstring in public function ; undefined name 'Optional' ; undefined name 'Union' ; undefined name 'PosixPath' ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,9
./Data/generation/python_italian_claude/iter_7/files/62ece4982e6aefcf4aabbd75.py,D100 ; D103 ; W293 ; E501 ; W293 ; W293 ; W293 ; W293 ; W292,Missing docstring in public module ; Missing docstring in public function ; blank line contains whitespace ; line too long (123 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,9
./Data/generation/python_italian_claude/iter_7/files/62ece4982e6aefcf4aabbd76.py,D100 ; D400 ; W293 ; W293 ; W293 ; W292,Missing docstring in public module ; First line should end with a period ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,6
./Data/generation/python_italian_claude/iter_7/files/62ece4982e6aefcf4aabbd77.py,D100 ; D103 ; W291 ; W292,Missing docstring in public module ; Missing docstring in public function ; trailing whitespace ; no newline at end of file,4
./Data/generation/python_italian_claude/iter_7/files/62ece4992e6aefcf4aabbd78.py,D100 ; W293 ; W292,Missing docstring in public module ; blank line contains whitespace ; no newline at end of file,3
./Data/generation/python_italian_claude/iter_7/files/62ece4992e6aefcf4aabbd79.py,D100 ; D103 ; W293 ; W293 ; W292,Missing docstring in public module ; Missing docstring in public function ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,5
./Data/generation/python_italian_claude/iter_7/files/62ece4992e6aefcf4aabbd7a.py,D100 ; D400 ; W293 ; W293 ; W293 ; W293 ; W292,Missing docstring in public module ; First line should end with a period ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,7
./Data/generation/python_italian_claude/iter_7/files/62ece4992e6aefcf4aabbd7b.py,D100 ; E501 ; D205 ; D400 ; E501 ; W291 ; E501 ; W293 ; W293 ; W293 ; W293 ; W292,Missing docstring in public module ; line too long (87 > 79 characters) ; 1 blank line required between summary line and description ; First line should end with a period ; line too long (124 > 79 characters) ; trailing whitespace ; line too long (185 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,12
./Data/generation/python_italian_claude/iter_7/files/62ece4992e6aefcf4aabbd7c.py,D100 ; D205 ; D400 ; D401 ; W291 ; E501 ; W293 ; W292,Missing docstring in public module ; 1 blank line required between summary line and description ; First line should end with a period ; First line should be in imperative mood ; trailing whitespace ; line too long (93 > 79 characters) ; blank line contains whitespace ; no newline at end of file,8
./Data/generation/python_italian_claude/iter_7/files/62ece4992e6aefcf4aabbd7d.py,D100 ; D103 ; W293 ; W293 ; W293 ; C812 ; W293 ; W293 ; C812 ; W292,Missing docstring in public module ; Missing docstring in public function ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; missing trailing comma ; blank line contains whitespace ; blank line contains whitespace ; missing trailing comma ; no newline at end of file,10
./Data/generation/python_italian_claude/iter_7/files/62ece4992e6aefcf4aabbd7e.py,D100 ; D205 ; D400 ; E501 ; W291 ; E501 ; W293 ; E501 ; W293 ; W293 ; E501 ; W293 ; W292,Missing docstring in public module ; 1 blank line required between summary line and description ; First line should end with a period ; line too long (107 > 79 characters) ; trailing whitespace ; line too long (120 > 79 characters) ; blank line contains whitespace ; line too long (91 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; line too long (102 > 79 characters) ; blank line contains whitespace ; no newline at end of file,13
./Data/generation/python_italian_claude/iter_7/files/62ece4992e6aefcf4aabbd7f.py,D100 ; F821 ; W291 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W292,Missing docstring in public module ; undefined name 'Tuple' ; trailing whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,11
./Data/generation/python_italian_claude/iter_7/files/62ece4992e6aefcf4aabbd80.py,CCR001 ; D100 ; E501 ; E501 ; E501 ; W293 ; W293 ; E501 ; W293 ; W293 ; W292,Cognitive complexity is too high (8 > 7) ; Missing docstring in public module ; line too long (101 > 79 characters) ; line too long (101 > 79 characters) ; line too long (91 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; line too long (84 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,11
./Data/generation/python_italian_claude/iter_7/files/62ece4992e6aefcf4aabbd82.py,D100 ; D200 ; D400 ; W293 ; W293 ; W292,Missing docstring in public module ; One-line docstring should fit on one line with quotes ; First line should end with a period ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,6
./Data/generation/python_italian_claude/iter_7/files/62ece4992e6aefcf4aabbd83.py,CCR001 ; D100 ; E501 ; D200 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; C812 ; W293 ; W293 ; C812 ; W293 ; W293 ; C812 ; W293 ; W292,Cognitive complexity is too high (22 > 7) ; Missing docstring in public module ; line too long (86 > 79 characters) ; One-line docstring should fit on one line with quotes ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; missing trailing comma ; blank line contains whitespace ; blank line contains whitespace ; missing trailing comma ; blank line contains whitespace ; blank line contains whitespace ; missing trailing comma ; blank line contains whitespace ; no newline at end of file,20
./Data/generation/python_italian_claude/iter_7/files/62ece4992e6aefcf4aabbd84.py,CCR001 ; D100 ; D200 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W292,Cognitive complexity is too high (11 > 7) ; Missing docstring in public module ; One-line docstring should fit on one line with quotes ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,11
./Data/generation/python_italian_claude/iter_7/files/62ece4992e6aefcf4aabbd85.py,D100 ; D103 ; F821 ; F821 ; F821 ; F821 ; F821 ; E501 ; F821 ; F821 ; E501 ; W291 ; W293 ; W293 ; W292,Missing docstring in public module ; Missing docstring in public function ; undefined name 'Graph' ; undefined name 'URIRef' ; undefined name 'Optional' ; undefined name 'Set' ; undefined name 'Node' ; line too long (99 > 79 characters) ; undefined name 'Set' ; undefined name 'Node' ; line too long (84 > 79 characters) ; trailing whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,15
./Data/generation/python_italian_claude/iter_7/files/62ece4992e6aefcf4aabbd86.py,D100 ; D200 ; W292,Missing docstring in public module ; One-line docstring should fit on one line with quotes ; no newline at end of file,3
./Data/generation/python_italian_claude/iter_7/files/62ece4992e6aefcf4aabbd87.py,D100 ; D200 ; E501 ; W293 ; W293 ; W293 ; E501 ; E501 ; W293 ; W293 ; W293 ; W292,Missing docstring in public module ; One-line docstring should fit on one line with quotes ; line too long (83 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; line too long (94 > 79 characters) ; line too long (83 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,12
./Data/generation/python_italian_claude/iter_7/files/62ece4992e6aefcf4aabbd88.py,D100 ; B008 ; F821 ; W293 ; F821 ; W292,"Missing docstring in public module ; Do not perform function calls in argument defaults.  The call is performed only once at function definition time. All calls to your function will reuse the result of that definition-time function call.  If this is intended, assign the function call to a module-level variable and use that variable as a default value. ; undefined name 'np' ; blank line contains whitespace ; undefined name 'np' ; no newline at end of file",6
./Data/generation/python_italian_claude/iter_7/files/62ece4992e6aefcf4aabbd89.py,D100 ; D200 ; E501 ; W293 ; W293 ; W293 ; W292,Missing docstring in public module ; One-line docstring should fit on one line with quotes ; line too long (159 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,7
./Data/generation/python_italian_claude/iter_7/files/62ece4992e6aefcf4aabbd8a.py,D100 ; D205 ; E501 ; E501 ; E501 ; F401 ; F401 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; C812 ; W293 ; E302 ; D400 ; D401 ; E501 ; F821 ; CCR001 ; E302 ; D400 ; D401 ; E501 ; W292,"Missing docstring in public module ; 1 blank line required between summary line and description ; line too long (101 > 79 characters) ; line too long (113 > 79 characters) ; line too long (92 > 79 characters) ; 'os' imported but unused ; 'collections.defaultdict' imported but unused ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; missing trailing comma ; blank line contains whitespace ; expected 2 blank lines, found 1 ; First line should end with a period ; First line should be in imperative mood; try rephrasing ; line too long (86 > 79 characters) ; undefined name 'os' ; Cognitive complexity is too high (9 > 7) ; expected 2 blank lines, found 1 ; First line should end with a period ; First line should be in imperative mood; try rephrasing ; line too long (83 > 79 characters) ; no newline at end of file",26
./Data/generation/python_italian_claude/iter_7/files/62ece4992e6aefcf4aabbd8b.py,D100 ; D200 ; E501 ; W292,Missing docstring in public module ; One-line docstring should fit on one line with quotes ; line too long (133 > 79 characters) ; no newline at end of file,4
./Data/generation/python_italian_claude/iter_7/files/6305f9991d275c6667163c50.py,D100 ; W292,Missing docstring in public module ; no newline at end of file,2
./Data/generation/python_italian_claude/iter_7/files/6306091073426c38ae68acac.py,D100 ; D103 ; W293 ; W293 ; W292,Missing docstring in public module ; Missing docstring in public function ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,5
./Data/generation/python_italian_claude/iter_7/files/6306091a73426c38ae68acc8.py,CCR001 ; D100 ; D200 ; D400 ; W293 ; F821 ; F821 ; W293 ; F821 ; W293 ; W292,Cognitive complexity is too high (11 > 7) ; Missing docstring in public module ; One-line docstring should fit on one line with quotes ; First line should end with a period ; blank line contains whitespace ; undefined name 'os' ; undefined name 'os' ; blank line contains whitespace ; undefined name 'os' ; blank line contains whitespace ; no newline at end of file,11
./Data/generation/python_italian_claude/iter_7/files/6306091b73426c38ae68acd7.py,D100 ; D200 ; W292,Missing docstring in public module ; One-line docstring should fit on one line with quotes ; no newline at end of file,3
./Data/generation/python_italian_claude/iter_7/files/6306091b73426c38ae68acd9.py,D100 ; D200 ; W292,Missing docstring in public module ; One-line docstring should fit on one line with quotes ; no newline at end of file,3
./Data/generation/python_italian_claude/iter_7/files/6306091b73426c38ae68acda.py,D100 ; D200 ; W292,Missing docstring in public module ; One-line docstring should fit on one line with quotes ; no newline at end of file,3
./Data/generation/python_italian_claude/iter_7/files/6306091c73426c38ae68acdc.py,CCR001 ; D100 ; F821 ; W293 ; W293 ; F821 ; W293 ; W293 ; F821 ; C812 ; W293 ; F821 ; W293 ; F821 ; E501 ; W293 ; F821 ; W293 ; W293 ; F821 ; F821 ; W292,Cognitive complexity is too high (12 > 7) ; Missing docstring in public module ; undefined name 'IRValidatorException' ; blank line contains whitespace ; blank line contains whitespace ; undefined name 'IRValidatorException' ; blank line contains whitespace ; blank line contains whitespace ; undefined name 'IRValidatorException' ; missing trailing comma ; blank line contains whitespace ; undefined name 'IRValidatorException' ; blank line contains whitespace ; undefined name 'IRValidatorException' ; line too long (84 > 79 characters) ; blank line contains whitespace ; undefined name 'IRValidatorException' ; blank line contains whitespace ; blank line contains whitespace ; undefined name 'IRValidatorException' ; undefined name 'IRValidatorException' ; no newline at end of file,22
./Data/generation/python_italian_claude/iter_7/files/6306091c73426c38ae68acdd.py,CCR001 ; D100 ; W291 ; W293 ; F821 ; W293 ; W293 ; F821 ; E501 ; W293 ; E501 ; W293 ; W293 ; F821 ; E501 ; W293 ; W293 ; F821 ; E501 ; F821 ; F821 ; W292,Cognitive complexity is too high (9 > 7) ; Missing docstring in public module ; trailing whitespace ; blank line contains whitespace ; undefined name 'IRValidatorException' ; blank line contains whitespace ; blank line contains whitespace ; undefined name 'IRValidatorException' ; line too long (83 > 79 characters) ; blank line contains whitespace ; line too long (84 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; undefined name 'IRValidatorException' ; line too long (98 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; undefined name 'IRValidatorException' ; line too long (81 > 79 characters) ; undefined name 'IRValidatorException' ; undefined name 'IRValidatorException' ; no newline at end of file,22
./Data/generation/python_italian_claude/iter_7/files/6306091d73426c38ae68ace5.py,CCR001 ; D100 ; D200 ; D400 ; W293 ; W293 ; E501 ; W293 ; W292,Cognitive complexity is too high (14 > 7) ; Missing docstring in public module ; One-line docstring should fit on one line with quotes ; First line should end with a period ; blank line contains whitespace ; blank line contains whitespace ; line too long (82 > 79 characters) ; blank line contains whitespace ; no newline at end of file,9
./Data/generation/python_italian_claude/iter_7/files/6306092373426c38ae68acfa.py,CCR001 ; D100 ; D200 ; W293 ; W293 ; W293 ; B014 ; W293 ; W293 ; W293 ; W292,"Cognitive complexity is too high (16 > 7) ; Missing docstring in public module ; One-line docstring should fit on one line with quotes ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; Redundant exception types in `except (IOError, OSError):`.  Write `except OSError:`, which catches exactly the same exceptions. ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file",11
./Data/generation/python_italian_claude/iter_7/files/6306092973426c38ae68ad01.py,D100 ; D200 ; W291 ; C812 ; W292,Missing docstring in public module ; One-line docstring should fit on one line with quotes ; trailing whitespace ; missing trailing comma ; no newline at end of file,5
./Data/generation/python_italian_claude/iter_7/files/6306092c73426c38ae68ad02.py,CCR001 ; D100 ; C812 ; E501 ; W291 ; E501 ; W292,Cognitive complexity is too high (8 > 7) ; Missing docstring in public module ; missing trailing comma ; line too long (83 > 79 characters) ; trailing whitespace ; line too long (100 > 79 characters) ; no newline at end of file,7
./Data/generation/python_italian_claude/iter_7/files/6306092d73426c38ae68ad04.py,D100 ; D400 ; W293 ; W293 ; W293 ; F821 ; W293 ; W293 ; C812 ; W293 ; W293 ; W292,Missing docstring in public module ; First line should end with a period ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; undefined name 'argparse' ; blank line contains whitespace ; blank line contains whitespace ; missing trailing comma ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,12
./Data/generation/python_italian_claude/iter_7/files/6306092d73426c38ae68ad05.py,D100 ; D200 ; W293 ; W293 ; E501 ; W293 ; W292,Missing docstring in public module ; One-line docstring should fit on one line with quotes ; blank line contains whitespace ; blank line contains whitespace ; line too long (92 > 79 characters) ; blank line contains whitespace ; no newline at end of file,7
./Data/generation/python_italian_claude/iter_7/files/6306092d73426c38ae68ad06.py,D100 ; W293 ; W293 ; W292,Missing docstring in public module ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,4
./Data/generation/python_italian_claude/iter_7/files/6306092d73426c38ae68ad07.py,D100 ; D200 ; W293 ; W293 ; W292,Missing docstring in public module ; One-line docstring should fit on one line with quotes ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,5
./Data/generation/python_italian_claude/iter_7/files/6306092d73426c38ae68ad08.py,CCR001 ; D100 ; W293 ; W293 ; W293 ; W293 ; E501 ; W293 ; W292,Cognitive complexity is too high (34 > 7) ; Missing docstring in public module ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; line too long (91 > 79 characters) ; blank line contains whitespace ; no newline at end of file,9
./Data/generation/python_italian_claude/iter_7/files/6306092e73426c38ae68ad09.py,D100 ; D400 ; W291 ; W291 ; E501 ; W292,Missing docstring in public module ; First line should end with a period ; trailing whitespace ; trailing whitespace ; line too long (139 > 79 characters) ; no newline at end of file,6
./Data/generation/python_italian_claude/iter_7/files/6306092e73426c38ae68ad0a.py,D100 ; D400 ; E501 ; W291 ; W291 ; E501 ; E128 ; W292,Missing docstring in public module ; First line should end with a period ; line too long (84 > 79 characters) ; trailing whitespace ; trailing whitespace ; line too long (91 > 79 characters) ; continuation line under-indented for visual indent ; no newline at end of file,8
./Data/generation/python_italian_claude/iter_7/files/6306092e73426c38ae68ad0b.py,D100 ; E501 ; E501 ; W293 ; E501 ; W292,Missing docstring in public module ; line too long (83 > 79 characters) ; line too long (81 > 79 characters) ; blank line contains whitespace ; line too long (107 > 79 characters) ; no newline at end of file,6
./Data/generation/python_italian_claude/iter_7/files/6306092e73426c38ae68ad0d.py,CCR001 ; D100 ; E501 ; W293 ; W293 ; CCR001 ; W293 ; E501 ; W293 ; E501 ; W293 ; E501 ; W293 ; W293 ; W293 ; W293 ; W292,Cognitive complexity is too high (26 > 7) ; Missing docstring in public module ; line too long (88 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; Cognitive complexity is too high (16 > 7) ; blank line contains whitespace ; line too long (87 > 79 characters) ; blank line contains whitespace ; line too long (82 > 79 characters) ; blank line contains whitespace ; line too long (82 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,17
./Data/generation/python_italian_claude/iter_7/files/6306092e73426c38ae68ad0f.py,CCR001 ; D100 ; E501 ; E501 ; E501 ; W293 ; W293 ; W292,Cognitive complexity is too high (11 > 7) ; Missing docstring in public module ; line too long (82 > 79 characters) ; line too long (84 > 79 characters) ; line too long (85 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,8
