id,iter,italian_Comment (%),italian_Comment Lines,italian_Lines of Code,italian_Statements,italian_Cyclomatic Complexity,italian_Cognitive Complexity,italian_Code Smells,italian_Vulnerabilities,italian_Bugs,italian_Security Hotspots,italian_pmd,italian_nloc,italian_ccn,italian_token_count,italian_param_count,italian_length,italian_top_nesting_level,english_Comment (%),english_Comment Lines,english_Lines of Code,english_Statements,english_Cyclomatic Complexity,english_Cognitive Complexity,english_Code Smells,english_Vulnerabilities,english_Bugs,english_Security Hotspots,english_pmd,english_nloc,english_ccn,english_token_count,english_param_count,english_length,english_top_nesting_level,chinese_Comment (%),chinese_Comment Lines,chinese_Lines of Code,chinese_Statements,chinese_Cyclomatic Complexity,chinese_Cognitive Complexity,chinese_Code Smells,chinese_Vulnerabilities,chinese_Bugs,chinese_Security Hotspots,chinese_pmd,chinese_nloc,chinese_ccn,chinese_token_count,chinese_param_count,chinese_length,chinese_top_nesting_level,hindi_Comment (%),hindi_Comment Lines,hindi_Lines of Code,hindi_Statements,hindi_Cyclomatic Complexity,hindi_Cognitive Complexity,hindi_Code Smells,hindi_Vulnerabilities,hindi_Bugs,hindi_Security Hotspots,hindi_pmd,hindi_nloc,hindi_ccn,hindi_token_count,hindi_param_count,hindi_length,hindi_top_nesting_level,spanish_Comment (%),spanish_Comment Lines,spanish_Lines of Code,spanish_Statements,spanish_Cyclomatic Complexity,spanish_Cognitive Complexity,spanish_Code Smells,spanish_Vulnerabilities,spanish_Bugs,spanish_Security Hotspots,spanish_pmd,spanish_nloc,spanish_ccn,spanish_token_count,spanish_param_count,spanish_length,spanish_top_nesting_level
636767461a6d9265ec017d17,1,17.9,5.0,23.0,14.0,6.0,5.0,2.0,0.0,0.0,0.0,1.0,19.0,6.0,159.0,1.0,25.0,1.0,33.3,9.0,18.0,10.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,14.0,5.0,110.0,1.0,27.0,1.0,16.7,5.0,25.0,15.0,7.0,6.0,2.0,0.0,0.0,0.0,1.0,21.0,7.0,171.0,1.0,28.0,1.0,26.5,9.0,25.0,16.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,21.0,6.0,173.0,1.0,36.0,1.0,17.9,5.0,23.0,14.0,6.0,5.0,2.0,0.0,0.0,0.0,1.0,19.0,6.0,159.0,1.0,25.0,1.0
636767461a6d9265ec017d17,2,17.9,5.0,23.0,14.0,6.0,5.0,2.0,0.0,0.0,0.0,1.0,19.0,6.0,159.0,1.0,25.0,1.0,35.7,10.0,18.0,10.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,14.0,5.0,110.0,1.0,28.0,1.0,16.7,5.0,25.0,15.0,7.0,6.0,2.0,0.0,0.0,0.0,1.0,21.0,7.0,171.0,1.0,28.0,1.0,26.5,9.0,25.0,16.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,21.0,6.0,173.0,1.0,36.0,1.0,17.9,5.0,23.0,14.0,6.0,5.0,2.0,0.0,0.0,0.0,1.0,19.0,6.0,159.0,1.0,25.0,1.0
636767461a6d9265ec017d17,3,17.9,5.0,23.0,14.0,6.0,5.0,2.0,0.0,0.0,0.0,1.0,19.0,6.0,159.0,1.0,25.0,1.0,33.3,9.0,18.0,10.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,14.0,5.0,110.0,1.0,27.0,1.0,16.7,5.0,25.0,15.0,7.0,6.0,2.0,0.0,0.0,0.0,1.0,21.0,7.0,171.0,1.0,28.0,1.0,26.5,9.0,25.0,16.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,21.0,6.0,177.0,1.0,36.0,1.0,38.5,10.0,16.0,5.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,13.0,5.0,122.0,1.0,17.0,1.0
636767461a6d9265ec017d17,4,17.9,5.0,23.0,14.0,6.0,5.0,2.0,0.0,0.0,0.0,1.0,19.0,6.0,159.0,1.0,25.0,1.0,35.7,10.0,18.0,10.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,14.0,5.0,110.0,1.0,28.0,1.0,16.7,5.0,25.0,15.0,7.0,6.0,2.0,0.0,0.0,0.0,1.0,21.0,7.0,171.0,1.0,28.0,1.0,17.9,5.0,23.0,14.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,21.0,6.0,177.0,1.0,36.0,1.0,17.9,5.0,23.0,14.0,6.0,5.0,2.0,0.0,0.0,0.0,1.0,19.0,6.0,159.0,1.0,25.0,1.0
636767461a6d9265ec017d17,5,17.9,5.0,23.0,14.0,6.0,5.0,2.0,0.0,0.0,0.0,1.0,19.0,6.0,159.0,1.0,25.0,1.0,33.3,9.0,18.0,10.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,14.0,5.0,110.0,1.0,27.0,1.0,16.7,5.0,25.0,15.0,7.0,6.0,2.0,0.0,0.0,0.0,1.0,21.0,7.0,171.0,1.0,28.0,1.0,26.5,9.0,25.0,16.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,21.0,6.0,173.0,1.0,36.0,1.0,17.9,5.0,23.0,14.0,6.0,5.0,2.0,0.0,0.0,0.0,1.0,19.0,6.0,159.0,1.0,25.0,1.0
636767461a6d9265ec017d17,6,17.9,5.0,23.0,14.0,6.0,5.0,2.0,0.0,0.0,0.0,1.0,19.0,6.0,159.0,1.0,25.0,1.0,33.3,9.0,18.0,10.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,14.0,5.0,110.0,1.0,27.0,1.0,16.7,5.0,25.0,15.0,7.0,6.0,2.0,0.0,0.0,0.0,1.0,21.0,7.0,171.0,1.0,28.0,1.0,26.5,9.0,25.0,16.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,21.0,6.0,173.0,1.0,36.0,1.0,17.9,5.0,23.0,14.0,6.0,5.0,2.0,0.0,0.0,0.0,1.0,19.0,6.0,159.0,1.0,25.0,1.0
636767461a6d9265ec017d17,7,17.9,5.0,23.0,14.0,6.0,5.0,2.0,0.0,0.0,0.0,1.0,19.0,6.0,159.0,1.0,25.0,1.0,33.3,9.0,18.0,10.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,14.0,5.0,110.0,1.0,27.0,1.0,16.7,5.0,25.0,15.0,7.0,6.0,2.0,0.0,0.0,0.0,1.0,21.0,7.0,171.0,1.0,28.0,1.0,26.5,9.0,25.0,16.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,21.0,6.0,173.0,1.0,36.0,1.0,17.9,5.0,23.0,14.0,6.0,5.0,2.0,0.0,0.0,0.0,1.0,19.0,6.0,159.0,1.0,25.0,1.0
636767461a6d9265ec017d17,8,17.9,5.0,23.0,14.0,6.0,5.0,2.0,0.0,0.0,0.0,1.0,19.0,6.0,159.0,1.0,25.0,1.0,33.3,9.0,18.0,10.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,14.0,5.0,110.0,1.0,27.0,1.0,16.7,5.0,25.0,15.0,7.0,6.0,2.0,0.0,0.0,0.0,1.0,21.0,7.0,171.0,1.0,28.0,1.0,26.5,9.0,25.0,16.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,21.0,6.0,177.0,1.0,36.0,1.0,17.9,5.0,23.0,14.0,6.0,5.0,2.0,0.0,0.0,0.0,1.0,19.0,6.0,159.0,1.0,25.0,1.0
636767461a6d9265ec017d17,9,17.9,5.0,23.0,14.0,6.0,5.0,2.0,0.0,0.0,0.0,1.0,19.0,6.0,159.0,1.0,25.0,1.0,27.8,10.0,26.0,17.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,22.0,6.0,191.0,1.0,38.0,1.0,16.7,5.0,25.0,15.0,7.0,6.0,2.0,0.0,0.0,0.0,1.0,21.0,7.0,171.0,1.0,28.0,1.0,26.5,9.0,25.0,16.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,21.0,6.0,173.0,1.0,36.0,1.0,17.9,5.0,23.0,14.0,6.0,5.0,2.0,0.0,0.0,0.0,1.0,19.0,6.0,159.0,1.0,25.0,1.0
636767491a6d9265ec017d90,0,25.0,6.0,18.0,10.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,15.0,7.0,95.0,3.0,19.0,1.0,36.0,9.0,16.0,9.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,13.0,5.0,88.0,3.0,19.0,1.0,30.4,7.0,16.0,9.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,13.0,5.0,94.0,3.0,16.0,1.0,7.4,2.0,25.0,16.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,22.0,7.0,209.0,4.0,28.0,1.0,31.3,5.0,11.0,6.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,2.0,54.0,3.0,9.0,1.0
636767491a6d9265ec017d90,1,25.0,6.0,18.0,10.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,15.0,7.0,95.0,3.0,19.0,1.0,32.1,9.0,19.0,11.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,16.0,5.0,105.0,3.0,22.0,1.0,30.4,7.0,16.0,9.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,13.0,5.0,94.0,3.0,16.0,1.0,7.4,2.0,25.0,16.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,22.0,7.0,209.0,4.0,28.0,1.0,31.3,5.0,11.0,6.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,2.0,54.0,3.0,9.0,1.0
636767491a6d9265ec017d90,2,38.5,10.0,16.0,9.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,13.0,5.0,88.0,3.0,21.0,1.0,32.1,9.0,19.0,11.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,16.0,5.0,105.0,3.0,22.0,1.0,30.4,7.0,16.0,9.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,13.0,5.0,94.0,3.0,16.0,1.0,7.4,2.0,25.0,16.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,22.0,7.0,209.0,4.0,28.0,1.0,31.3,5.0,11.0,6.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,2.0,54.0,3.0,9.0,1.0
636767491a6d9265ec017d90,3,25.0,6.0,18.0,10.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,15.0,7.0,95.0,3.0,19.0,1.0,36.0,9.0,16.0,9.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,13.0,5.0,88.0,3.0,19.0,1.0,30.4,7.0,16.0,9.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,13.0,5.0,94.0,3.0,16.0,1.0,7.4,2.0,25.0,16.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,22.0,7.0,209.0,4.0,28.0,1.0,31.3,5.0,11.0,6.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,2.0,54.0,3.0,9.0,1.0
636767491a6d9265ec017d90,4,25.0,6.0,18.0,10.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,15.0,7.0,95.0,3.0,19.0,1.0,32.1,9.0,19.0,11.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,16.0,5.0,105.0,3.0,22.0,1.0,30.4,7.0,16.0,9.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,13.0,5.0,94.0,3.0,16.0,1.0,25.0,6.0,18.0,10.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,22.0,7.0,209.0,4.0,28.0,1.0,31.3,5.0,11.0,6.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,2.0,54.0,3.0,9.0,1.0
636767491a6d9265ec017d90,5,25.0,6.0,18.0,10.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,15.0,7.0,95.0,3.0,19.0,1.0,32.1,9.0,19.0,11.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,16.0,5.0,105.0,3.0,22.0,1.0,30.4,7.0,16.0,9.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,13.0,5.0,94.0,3.0,16.0,1.0,7.4,2.0,25.0,16.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,22.0,7.0,209.0,4.0,28.0,1.0,31.3,5.0,11.0,6.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,2.0,54.0,3.0,9.0,1.0
636767491a6d9265ec017d90,6,25.0,6.0,18.0,10.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,15.0,7.0,95.0,3.0,19.0,1.0,32.1,9.0,19.0,11.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,16.0,5.0,105.0,3.0,22.0,1.0,30.4,7.0,16.0,9.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,13.0,5.0,94.0,3.0,16.0,1.0,7.4,2.0,25.0,16.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,22.0,7.0,214.0,4.0,28.0,1.0,31.3,5.0,11.0,6.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,2.0,54.0,3.0,9.0,1.0
636767491a6d9265ec017d90,7,25.0,6.0,18.0,10.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,15.0,7.0,95.0,3.0,19.0,1.0,36.0,9.0,16.0,9.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,13.0,5.0,88.0,3.0,19.0,1.0,30.4,7.0,16.0,9.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,13.0,5.0,94.0,3.0,16.0,1.0,7.4,2.0,25.0,16.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,22.0,7.0,209.0,4.0,28.0,1.0,31.3,5.0,11.0,6.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,2.0,54.0,3.0,9.0,1.0
636767491a6d9265ec017d90,8,25.0,6.0,18.0,10.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,15.0,7.0,95.0,3.0,19.0,1.0,36.0,9.0,16.0,9.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,13.0,5.0,88.0,3.0,19.0,1.0,30.4,7.0,16.0,9.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,13.0,5.0,94.0,3.0,16.0,1.0,7.4,2.0,25.0,16.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,22.0,7.0,209.0,4.0,28.0,1.0,31.3,5.0,11.0,6.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,2.0,54.0,3.0,9.0,1.0
636767491a6d9265ec017d90,9,25.0,6.0,18.0,10.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,15.0,7.0,95.0,3.0,19.0,1.0,36.0,9.0,16.0,9.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,13.0,5.0,88.0,3.0,19.0,1.0,30.4,7.0,16.0,9.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,13.0,5.0,94.0,3.0,16.0,1.0,7.4,2.0,25.0,16.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,22.0,7.0,209.0,4.0,28.0,1.0,31.3,5.0,11.0,6.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,2.0,54.0,3.0,9.0,1.0
6367674a1a6d9265ec017da9,0,15.4,6.0,33.0,15.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,22.0,5.0,135.0,2.0,28.0,2.0,8.6,3.0,32.0,14.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,21.0,5.0,129.0,2.0,28.0,2.0,15.0,6.0,34.0,16.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,23.0,5.0,139.0,4.0,32.0,2.0,8.0,6.0,69.0,37.0,16.0,14.0,5.0,0.0,0.0,0.0,11.0,60.0,16.0,287.0,4.0,73.0,2.0,17.9,7.0,32.0,14.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,21.0,5.0,127.0,2.0,29.0,2.0
6367674a1a6d9265ec017da9,1,15.4,6.0,33.0,15.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,22.0,5.0,135.0,2.0,28.0,2.0,8.6,3.0,32.0,14.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,21.0,5.0,129.0,2.0,28.0,2.0,12.8,5.0,34.0,16.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,23.0,5.0,139.0,4.0,31.0,2.0,8.0,6.0,69.0,37.0,16.0,14.0,5.0,0.0,0.0,0.0,11.0,60.0,16.0,287.0,4.0,73.0,2.0,17.9,7.0,32.0,14.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,21.0,5.0,127.0,2.0,29.0,2.0
6367674a1a6d9265ec017da9,2,17.9,7.0,32.0,14.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,21.0,5.0,127.0,2.0,29.0,2.0,11.1,4.0,32.0,14.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,21.0,5.0,127.0,2.0,29.0,2.0,15.0,6.0,34.0,16.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,23.0,5.0,139.0,4.0,32.0,2.0,6.8,5.0,69.0,37.0,16.0,14.0,5.0,0.0,0.0,0.0,11.0,60.0,16.0,287.0,4.0,73.0,2.0,17.9,7.0,32.0,14.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,21.0,5.0,127.0,2.0,29.0,2.0
6367674a1a6d9265ec017da9,3,17.9,7.0,32.0,14.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,21.0,5.0,127.0,2.0,29.0,2.0,8.6,3.0,32.0,14.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,21.0,5.0,129.0,2.0,28.0,2.0,15.0,6.0,34.0,16.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,23.0,5.0,139.0,4.0,32.0,2.0,5.3,4.0,71.0,38.0,15.0,15.0,4.0,0.0,0.0,0.0,11.0,62.0,15.0,299.0,4.0,72.0,2.0,17.9,7.0,32.0,14.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,21.0,5.0,127.0,2.0,29.0,2.0
6367674a1a6d9265ec017da9,4,15.4,6.0,33.0,15.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,22.0,5.0,135.0,2.0,28.0,2.0,11.1,4.0,32.0,14.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,21.0,5.0,127.0,2.0,29.0,2.0,13.2,5.0,33.0,15.0,5.0,4.0,2.0,0.0,0.0,0.0,2.0,22.0,5.0,132.0,4.0,29.0,2.0,15.4,6.0,33.0,15.0,5.0,4.0,2.0,0.0,0.0,0.0,11.0,60.0,16.0,287.0,4.0,73.0,2.0,17.9,7.0,32.0,14.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,21.0,5.0,127.0,2.0,29.0,2.0
6367674a1a6d9265ec017da9,5,15.4,6.0,33.0,15.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,22.0,5.0,135.0,2.0,28.0,2.0,8.6,3.0,32.0,14.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,21.0,5.0,129.0,2.0,28.0,2.0,15.0,6.0,34.0,16.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,23.0,5.0,139.0,4.0,32.0,2.0,5.2,4.0,73.0,40.0,15.0,15.0,7.0,0.0,0.0,0.0,12.0,64.0,15.0,317.0,4.0,74.0,2.0,17.9,7.0,32.0,14.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,21.0,5.0,127.0,2.0,29.0,2.0
6367674a1a6d9265ec017da9,6,15.4,6.0,33.0,15.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,22.0,5.0,135.0,2.0,28.0,2.0,8.6,3.0,32.0,14.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,21.0,5.0,129.0,2.0,28.0,2.0,15.0,6.0,34.0,16.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,23.0,5.0,139.0,4.0,32.0,2.0,5.2,4.0,73.0,40.0,15.0,15.0,7.0,0.0,0.0,0.0,12.0,64.0,15.0,317.0,4.0,74.0,2.0,17.9,7.0,32.0,14.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,21.0,5.0,127.0,2.0,29.0,2.0
6367674a1a6d9265ec017da9,7,15.4,6.0,33.0,15.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,22.0,5.0,135.0,2.0,28.0,2.0,8.6,3.0,32.0,14.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,21.0,5.0,129.0,2.0,28.0,2.0,15.0,6.0,34.0,16.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,23.0,5.0,139.0,4.0,32.0,2.0,5.2,4.0,73.0,40.0,15.0,15.0,7.0,0.0,0.0,0.0,12.0,64.0,15.0,317.0,4.0,74.0,2.0,17.9,7.0,32.0,14.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,21.0,5.0,127.0,2.0,29.0,2.0
6367674a1a6d9265ec017da9,8,15.4,6.0,33.0,15.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,22.0,5.0,135.0,2.0,28.0,2.0,8.6,3.0,32.0,14.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,21.0,5.0,129.0,2.0,28.0,2.0,15.0,6.0,34.0,16.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,23.0,5.0,139.0,4.0,32.0,2.0,5.6,4.0,68.0,35.0,17.0,17.0,7.0,0.0,0.0,0.0,8.0,59.0,17.0,301.0,4.0,68.0,2.0,17.9,7.0,32.0,14.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,21.0,5.0,127.0,2.0,29.0,2.0
6367674a1a6d9265ec017da9,9,15.4,6.0,33.0,15.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,22.0,5.0,135.0,2.0,28.0,2.0,8.6,3.0,32.0,14.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,21.0,5.0,129.0,2.0,28.0,2.0,12.8,5.0,34.0,16.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,23.0,5.0,139.0,4.0,31.0,2.0,5.2,4.0,73.0,40.0,15.0,15.0,7.0,0.0,0.0,0.0,12.0,64.0,15.0,317.0,4.0,74.0,2.0,17.9,7.0,32.0,14.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,21.0,5.0,127.0,2.0,29.0,2.0
6367674a1a6d9265ec017dab,0,28.6,4.0,10.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,34.0,2.0,6.0,1.0,28.6,4.0,10.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,34.0,2.0,6.0,1.0,28.6,4.0,10.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,34.0,2.0,6.0,1.0,33.3,4.0,8.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,31.0,2.0,6.0,1.0,28.6,4.0,10.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,34.0,2.0,6.0,1.0
6367674a1a6d9265ec017dab,1,28.6,4.0,10.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,34.0,2.0,6.0,1.0,28.6,4.0,10.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,34.0,2.0,6.0,1.0,28.6,4.0,10.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,34.0,2.0,6.0,1.0,23.5,4.0,13.0,5.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,11.0,3.0,40.0,2.0,11.0,1.0,28.6,4.0,10.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,34.0,2.0,6.0,1.0
6367674a1a6d9265ec017dab,2,28.6,4.0,10.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,34.0,2.0,6.0,1.0,28.6,4.0,10.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,34.0,2.0,6.0,1.0,28.6,4.0,10.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,34.0,2.0,6.0,1.0,33.3,4.0,8.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,31.0,2.0,6.0,1.0,28.6,4.0,10.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,34.0,2.0,6.0,1.0
6367674a1a6d9265ec017dab,3,28.6,4.0,10.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,34.0,2.0,6.0,1.0,28.6,4.0,10.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,34.0,2.0,6.0,1.0,28.6,4.0,10.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,34.0,2.0,6.0,1.0,23.5,4.0,13.0,5.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,11.0,3.0,40.0,2.0,11.0,1.0,28.6,4.0,10.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,34.0,2.0,6.0,1.0
6367674a1a6d9265ec017dab,4,28.6,4.0,10.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,34.0,2.0,6.0,1.0,28.6,4.0,10.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,34.0,2.0,6.0,1.0,28.6,4.0,10.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,34.0,2.0,6.0,1.0,28.6,4.0,10.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,38.0,2.0,6.0,1.0,28.6,4.0,10.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,34.0,2.0,6.0,1.0
6367674a1a6d9265ec017dab,5,28.6,4.0,10.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,34.0,2.0,6.0,1.0,28.6,4.0,10.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,34.0,2.0,6.0,1.0,28.6,4.0,10.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,34.0,2.0,6.0,1.0,33.3,4.0,8.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,31.0,2.0,6.0,1.0,28.6,4.0,10.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,34.0,2.0,6.0,1.0
6367674a1a6d9265ec017dab,6,28.6,4.0,10.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,34.0,2.0,6.0,1.0,28.6,4.0,10.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,34.0,2.0,6.0,1.0,28.6,4.0,10.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,34.0,2.0,6.0,1.0,33.3,4.0,8.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,31.0,2.0,6.0,1.0,28.6,4.0,10.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,34.0,2.0,6.0,1.0
