id,generated_code,comments,identifiers,literals,docstring
636766821a6d9265ec0174b3,"import java.util.function.Function;

/**
 * Invoca el {@link BroadcastFilter}
 * @param msg El mensaje que se desea filtrar.
 * @return El resultado de aplicar el filtro al mensaje.
 */
protected Object filter(Object msg) {
    // Asumiendo que BroadcastFilter es una interfaz funcional que toma un Object y devuelve un Object
    BroadcastFilter filter = new BroadcastFilter() {
        @Override
        public Object apply(Object input) {
            // Implementación del filtro
            // Aquí puedes agregar la lógica de filtrado
            return input; // Por defecto, devuelve el mismo mensaje
        }
    };

    return filter.apply(msg);
}

// Definición de la interfaz BroadcastFilter
interface BroadcastFilter extends Function<Object, Object> {
    // La interfaz puede tener métodos adicionales si es necesario
}",spanish,english,none,spanish
636767e01a6d9265ec018764,"import com.google.gson.JsonObject;
import java.util.List;

public class PropertyConverter {

    /**
     * Convertir propiedades del proceso a datos de origen
     */
    private JsonObject convertProperties(List<KeyStringValuePair> properties) {
        JsonObject jsonObject = new JsonObject();
        for (KeyStringValuePair property : properties) {
            jsonObject.addProperty(property.getKey(), property.getValue());
        }
        return jsonObject;
    }

    // Assuming KeyStringValuePair is a class with getKey() and getValue() methods
    public static class KeyStringValuePair {
        private String key;
        private String value;

        public KeyStringValuePair(String key, String value) {
            this.key = key;
            this.value = value;
        }

        public String getKey() {
            return key;
        }

        public String getValue() {
            return value;
        }
    }
}",english,english,none,spanish
6367677e1a6d9265ec018314,"import java.util.*;

class Category {
    // Assuming Category class has necessary fields and methods
    // For example, a field to check if the node is active
    private boolean isActive;

    public boolean isActive() {
        return isActive;
    }

    public void setActive(boolean active) {
        isActive = active;
    }
}

class TreeNode {
    Category category;
    List<TreeNode> children;

    public TreeNode(Category category) {
        this.category = category;
        this.children = new ArrayList<>();
    }

    public void addChild(TreeNode child) {
        children.add(child);
    }

    public List<TreeNode> getChildren() {
        return children;
    }

    public Category getCategory() {
        return category;
    }
}

public class Tree {
    private TreeNode root;

    public Tree(TreeNode root) {
        this.root = root;
    }

    /**
     * Elimina cualquier nodo inactivo del árbol con elementos de tipo ""Category"".
     */
    protected int removeUnusedNodes() {
        if (root == null) {
            return 0;
        }
        return removeUnusedNodesHelper(root);
    }

    private int removeUnusedNodesHelper(TreeNode node) {
        if (node == null) {
            return 0;
        }

        int removedCount = 0;
        List<TreeNode> children = node.getChildren();
        Iterator<TreeNode> iterator = children.iterator();

        while (iterator.hasNext()) {
            TreeNode child = iterator.next();
            if (!child.getCategory().isActive()) {
                iterator.remove();
                removedCount++;
            } else {
                removedCount += removeUnusedNodesHelper(child);
            }
        }

        return removedCount;
    }

    public static void main(String[] args) {
        // Example usage
        Category rootCategory = new Category();
        rootCategory.setActive(true);

        TreeNode rootNode = new TreeNode(rootCategory);
        Tree tree = new Tree(rootNode);

        Category childCategory1 = new Category();
        childCategory1.setActive(false);
        TreeNode childNode1 = new TreeNode(childCategory1);
        rootNode.addChild(childNode1);

        Category childCategory2 = new Category();
        childCategory2.setActive(true);
        TreeNode childNode2 = new TreeNode(childCategory2);
        rootNode.addChild(childNode2);

        int removedNodes = tree.removeUnusedNodes();
        System.out.println(""Removed "" + removedNodes + "" unused nodes."");
    }
}",english,english,english,spanish
636766ff1a6d9265ec017853,"import org.objectweb.asm.Label;

/**
 * Devuelve la etiqueta correspondiente al ""offset"" del bytecode dado. La implementación predeterminada de este método crea una etiqueta para el desplazamiento dado si aún no se ha creado.
 * @param bytecodeOffset un ""offset"" de bytecode en un método.
 * @param labels las etiquetas ya creadas, indexadas por su ""offset"". Si ya existe una etiqueta para bytecodeOffset, este método no debe crear una nueva. De lo contrario, debe almacenar la nueva etiqueta en este arreglo.
 * @return una etiqueta no nula, que debe ser igual a labels[bytecodeOffset].
 */
protected Label readLabel(final int bytecodeOffset, final Label[] labels) {
    if (labels[bytecodeOffset] == null) {
        labels[bytecodeOffset] = new Label();
    }
    return labels[bytecodeOffset];
}",none,english,none,spanish
6367677d1a6d9265ec0182fd,"public class BooleanConverter {
    /**
     * Si <code>value</code> es ""true"", se devuelve <code>true</code>. Si <code>value</code> es ""false"", se devuelve <code>false</code>. De lo contrario, se devuelve <code>default</code>. <p>El caso de <code>value</code> no es importante.  
     */
    public static boolean toBoolean(String value, boolean dEfault) {
        if (value == null) {
            return dEfault;
        }
        String lowerCaseValue = value.toLowerCase();
        if (lowerCaseValue.equals(""true"")) {
            return true;
        } else if (lowerCaseValue.equals(""false"")) {
            return false;
        } else {
            return dEfault;
        }
    }

    public static void main(String[] args) {
        // Ejemplos de uso
        System.out.println(toBoolean(""true"", false));  // true
        System.out.println(toBoolean(""FALSE"", true));  // false
        System.out.println(toBoolean(""random"", true)); // true
        System.out.println(toBoolean(null, false));    // false
    }
}",both,english,english,spanish
6367676a1a6d9265ec0181cd,"public class StringUtils {

    /**
     * Elimina los espacios en blanco al inicio de la cadena dada.
     * @param str la cadena a verificar
     * @return la cadena sin espacios en blanco al inicio
     * @see java.lang.Character#isWhitespace
     */
    public static String trimLeadingWhitespace(String str) {
        if (str == null) {
            return null;
        }

        int len = str.length();
        int start = 0;

        while (start < len && Character.isWhitespace(str.charAt(start))) {
            start++;
        }

        return str.substring(start);
    }

    public static void main(String[] args) {
        String testString = ""   Hello, World!"";
        System.out.println(""Original: '"" + testString + ""'"");
        System.out.println(""Trimmed: '"" + trimLeadingWhitespace(testString) + ""'"");
    }
}",none,english,english,spanish
636766fe1a6d9265ec01782a,"import java.nio.ByteBuffer;
import java.nio.charset.StandardCharsets;

final class ClassFileReader {
    private final ByteBuffer classFileBuffer;

    public ClassFileReader(ByteBuffer classFileBuffer) {
        this.classFileBuffer = classFileBuffer;
    }

    /**
     * Lee una entrada CONSTANT_Utf8 de un grupo de constantes en {@link #classFileBuffer}.
     * @param constantPoolEntryIndex el índice de una entrada CONSTANT_Utf8 en la tabla de constantes de la clase.
     * @param charBuffer el búfer que se utilizará para leer la cadena. Este búfer debe ser lo suficientemente grande. No se redimensiona automáticamente.
     * @return la cadena correspondiente a la entrada CONSTANT_Utf8 especificada.
     */
    final String readUtf(final int constantPoolEntryIndex, final char[] charBuffer) {
        // Asumimos que el índice es válido y que el búfer es lo suficientemente grande.
        // La entrada CONSTANT_Utf8 comienza con un byte que indica el tipo de entrada (1 para CONSTANT_Utf8).
        // Luego sigue un short que indica la longitud de la cadena UTF-8.
        int position = constantPoolEntryIndex;
        byte tag = classFileBuffer.get(position);
        if (tag != 1) {
            throw new IllegalArgumentException(""La entrada no es de tipo CONSTANT_Utf8."");
        }
        position += 1;
        int length = classFileBuffer.getShort(position) & 0xFFFF; // Convertir a unsigned short
        position += 2;

        // Leer los bytes de la cadena UTF-8
        byte[] utf8Bytes = new byte[length];
        classFileBuffer.position(position);
        classFileBuffer.get(utf8Bytes, 0, length);

        // Convertir los bytes UTF-8 a una cadena Java
        String utf8String = new String(utf8Bytes, StandardCharsets.UTF_8);

        // Copiar la cadena al búfer de caracteres proporcionado
        utf8String.getChars(0, utf8String.length(), charBuffer, 0);

        return utf8String;
    }
}",spanish,english,spanish,spanish
636766851a6d9265ec01751b,"/**
 * Ayudante para decodificar la mitad de un número hexadecimal a partir de una cadena.
 * @param c El carácter ASCII del número hexadecimal a decodificar. Debe estar en el rango {@code [0-9a-fA-F]}.
 * @return El valor hexadecimal representado en el carácter ASCII dado, o {@link Character#MAX_VALUE} si el carácter es inválido.
 */
private static char decodeHexNibble(final char c) {
    if (c >= '0' && c <= '9') {
        return (char) (c - '0');
    } else if (c >= 'a' && c <= 'f') {
        return (char) (c - 'a' + 10);
    } else if (c >= 'A' && c <= 'F') {
        return (char) (c - 'A' + 10);
    } else {
        return Character.MAX_VALUE;
    }
}",none,english,none,spanish
636766f21a6d9265ec01767d,"/**
 * Convierte un objeto a String; si el objeto es nulo, devuelve nulo, de lo contrario, devuelve toString();
 */
public static String toString(Object object) {
    return object == null ? null : object.toString();
}",none,english,none,spanish
636767581a6d9265ec017fc4,"public class FactorialCalculator {

    /**
     * Calcular el factorial de $n$.
     * @param n el número de entrada
     * @return el factorial
     */
    public static long factorial(int n) {
        if (n < 0) {
            throw new IllegalArgumentException(""El factorial no está definido para números negativos."");
        }
        long result = 1;
        for (int i = 2; i <= n; i++) {
            result *= i;
        }
        return result;
    }

    public static void main(String[] args) {
        int n = 5; // Ejemplo de uso
        System.out.println(""El factorial de "" + n + "" es: "" + factorial(n));
    }
}",spanish,english,spanish,spanish
636767511a6d9265ec017eb6,"import java.util.function.Predicate;

public class OuterFaceCirculator {
    private Node current;

    public OuterFaceCirculator(Node start) {
        this.current = start;
    }

    public Node getCurrent() {
        return current;
    }

    public void next(int dir) {
        // Assuming dir is either 1 (clockwise) or -1 (counter-clockwise)
        if (dir == 1) {
            current = current.getNextClockwise();
        } else if (dir == -1) {
            current = current.getNextCounterClockwise();
        } else {
            throw new IllegalArgumentException(""Invalid direction: "" + dir);
        }
    }

    public boolean isAt(Node node) {
        return current.equals(node);
    }
}

public class Node {
    private Node nextClockwise;
    private Node nextCounterClockwise;

    public Node getNextClockwise() {
        return nextClockwise;
    }

    public void setNextClockwise(Node nextClockwise) {
        this.nextClockwise = nextClockwise;
    }

    public Node getNextCounterClockwise() {
        return nextCounterClockwise;
    }

    public void setNextCounterClockwise(Node nextCounterClockwise) {
        this.nextCounterClockwise = nextCounterClockwise;
    }

    @Override
    public boolean equals(Object obj) {
        if (this == obj) return true;
        if (obj == null || getClass() != obj.getClass()) return false;
        Node node = (Node) obj;
        return this == node; // Assuming identity equality for simplicity
    }
}

public class GraphTraversal {
    private OuterFaceCirculator selectOnOuterFace(Predicate<Node> predicate, Node start, Node stop, int dir) {
        OuterFaceCirculator circulator = new OuterFaceCirculator(start);

        while (!circulator.isAt(stop)) {
            Node currentNode = circulator.getCurrent();
            if (predicate.test(currentNode)) {
                return circulator;
            }
            circulator.next(dir);
        }

        return circulator;
    }
}",english,english,none,none
636767841a6d9265ec0183e8,"import org.apache.log4j.spi.LoggingEvent;

public class EventBuffer {
    private LoggingEvent[] buffer;
    private int size;
    private int capacity;

    public EventBuffer(int capacity) {
        this.capacity = capacity;
        this.buffer = new LoggingEvent[capacity];
        this.size = 0;
    }

    /**
     * Agrega un <code>evento</code> como el último evento en el búfer.
     */
    public void add(LoggingEvent event) {
        if (size < capacity) {
            buffer[size] = event;
            size++;
        } else {
            // Si el búfer está lleno, se puede manejar de diferentes maneras, como:
            // 1. Ignorar el nuevo evento.
            // 2. Sobrescribir el evento más antiguo.
            // 3. Lanzar una excepción.
            // Aquí se implementa la opción 2: sobrescribir el evento más antiguo.
            System.arraycopy(buffer, 1, buffer, 0, size - 1);
            buffer[size - 1] = event;
        }
    }

    // Método para obtener el tamaño actual del búfer
    public int size() {
        return size;
    }

    // Método para obtener el evento en una posición específica
    public LoggingEvent get(int index) {
        if (index >= 0 && index < size) {
            return buffer[index];
        } else {
            throw new IndexOutOfBoundsException(""Index out of bounds: "" + index);
        }
    }
}",spanish,english,english,spanish
636767a41a6d9265ec01857e,"/**
 * Compara los dos valores {@code long} especificados. El signo del valor devuelto es el mismo que el de {@code ((Long) a).compareTo(b)}. <p> <b>Nota para Java 7 y versiones posteriores:</b> este método debe ser tratado como obsoleto; utiliza el método equivalente {@link Long#compare} en su lugar.
 * @param a el primer {@code long} a comparar
 * @param b el segundo {@code long} a comparar
 * @return un valor negativo si {@code a} es menor que {@code b}; un valor positivo si {@code a} es mayor que {@code b}; o cero si son iguales
 */
private static int compareSigned(long a, long b) {
    return Long.compare(a, b);
}",none,english,none,spanish
636767691a6d9265ec0181ae,"import java.util.Enumeration;
import java.util.ArrayList;
import java.util.List;

public class EnumerationUtils {

    /**
     * Copia el ""Enumeration"" dado en un arreglo de String. El ""Enumeration"" debe contener solo elementos de tipo String.
     * @param enumeration El ""Enumeration"" a copiar
     * @return el arreglo de Strings (<code>null</code> si El ""Enumeration"" pasada era <code>null</code>)
     */
    public static String[] toStringArray(Enumeration<String> enumeration) {
        if (enumeration == null) {
            return null;
        }

        List<String> list = new ArrayList<>();
        while (enumeration.hasMoreElements()) {
            list.add(enumeration.nextElement());
        }

        return list.toArray(new String[0]);
    }
}",none,english,none,spanish
636766a91a6d9265ec0175ae,"import java.util.Arrays;

public class ByteVector {
    private byte[] data;
    private int size;

    public ByteVector() {
        this.data = new byte[16]; // Initial capacity
        this.size = 0;
    }

    public ByteVector putByteArray(final byte[] byteArrayValue, final int byteOffset, final int byteLength) {
        if (byteLength < 0) {
            throw new IllegalArgumentException(""byteLength must be non-negative"");
        }
        if (byteOffset < 0) {
            throw new IllegalArgumentException(""byteOffset must be non-negative"");
        }
        if (byteArrayValue != null && (byteOffset + byteLength > byteArrayValue.length)) {
            throw new IllegalArgumentException(""byteOffset + byteLength exceeds byteArrayValue length"");
        }

        ensureCapacity(size + byteLength);

        if (byteArrayValue == null) {
            // Fill with null bytes (0x00)
            Arrays.fill(data, size, size + byteLength, (byte) 0);
        } else {
            // Copy the specified bytes from byteArrayValue
            System.arraycopy(byteArrayValue, byteOffset, data, size, byteLength);
        }

        size += byteLength;
        return this;
    }

    private void ensureCapacity(int minCapacity) {
        if (minCapacity > data.length) {
            int newCapacity = Math.max(data.length * 2, minCapacity);
            data = Arrays.copyOf(data, newCapacity);
        }
    }

    // Optional: Add a method to get the current data as a byte array
    public byte[] toByteArray() {
        return Arrays.copyOf(data, size);
    }
}",english,english,english,none
636766f11a6d9265ec01764f,"import java.util.Collection;
import java.util.Collections;
import java.util.Map;

public class BeanMap {
    private Map<String, Object> map;

    public BeanMap(Map<String, Object> map) {
        this.map = map;
    }

    /**
     * Devuelve los valores del BeanMap.
     * @return valores del BeanMap. La colección devuelta no es modificable.
     */
    public Collection<Object> values() {
        return Collections.unmodifiableCollection(map.values());
    }
}",none,english,none,spanish
636766f81a6d9265ec017758,"@Override
public int hashCode() {
    final int prime = 31;
    int result = 1;
    // Assuming this class has fields that need to be included in the hash code calculation
    // Example: result = prime * result + (field1 == null ? 0 : field1.hashCode());
    // Example: result = prime * result + (field2 == null ? 0 : field2.hashCode());
    return result;
}",english,english,none,none
6367676c1a6d9265ec01820b,"import java.util.HashSet;
import java.util.Set;

public class StringUtils {

    /**
     * Elimina cualquier carácter en una cadena dada.
     * @param inString la cadena original
     * @param charsToDelete un conjunto de caracteres a eliminar. Por ejemplo, ""az\n"" eliminará las 'a', 'z' y los saltos de línea.
     * @return la cadena resultante
     */
    public static String deleteAny(String inString, String charsToDelete) {
        if (inString == null || charsToDelete == null) {
            return inString;
        }

        // Crear un conjunto de caracteres a eliminar
        Set<Character> charsToRemove = new HashSet<>();
        for (char c : charsToDelete.toCharArray()) {
            charsToRemove.add(c);
        }

        // Construir la cadena resultante
        StringBuilder result = new StringBuilder();
        for (char c : inString.toCharArray()) {
            if (!charsToRemove.contains(c)) {
                result.append(c);
            }
        }

        return result.toString();
    }

    public static void main(String[] args) {
        String input = ""Hola, mundo!\nEste es un ejemplo."";
        String charsToDelete = ""aeiou\n"";
        String result = deleteAny(input, charsToDelete);
        System.out.println(result);  // Salida: Hl, mnd!Est s n jmpl.
    }
}",spanish,english,spanish,spanish
636766861a6d9265ec01755a,"import java.util.regex.Matcher;
import java.util.regex.Pattern;
import java.util.regex.MatchResult;

public final class URIMatcher {

    private final Pattern pattern;

    public URIMatcher(String regex) {
        this.pattern = Pattern.compile(regex);
    }

    /**
     * Compara una URI con el patrón.
     * @param uri la URI a comparar con la plantilla.
     * @return el resultado de la coincidencia, o null si no hay coincidencia.
     */
    public final MatchResult match(CharSequence uri) {
        Matcher matcher = pattern.matcher(uri);
        if (matcher.matches()) {
            return matcher.toMatchResult();
        } else {
            return null;
        }
    }

    public static void main(String[] args) {
        URIMatcher matcher = new URIMatcher(""https://example.com/.*"");
        MatchResult result = matcher.match(""https://example.com/resource"");
        if (result != null) {
            System.out.println(""Match found: "" + result.group());
        } else {
            System.out.println(""No match found."");
        }
    }
}",none,english,english,spanish
636766f91a6d9265ec01777d,"public class HexConverter {
    /**
     * Converts a hexadecimal character (0-9, a-f, A-F) to its corresponding byte value.
     *
     * @param b A character encoded in ASCII from 0-9, a-f, or A-F
     * @return The byte value of the character from 0 to 15
     */
    public static byte convertHexDigit(byte b) {
        if (b >= '0' && b <= '9') {
            return (byte) (b - '0');
        } else if (b >= 'a' && b <= 'f') {
            return (byte) (b - 'a' + 10);
        } else if (b >= 'A' && b <= 'F') {
            return (byte) (b - 'A' + 10);
        } else {
            throw new IllegalArgumentException(""Invalid hexadecimal character: "" + (char) b);
        }
    }

    public static void main(String[] args) {
        // Example usage
        byte hexChar1 = 'A';
        byte hexChar2 = '7';
        byte hexChar3 = 'f';

        System.out.println(convertHexDigit(hexChar1)); // Output: 10
        System.out.println(convertHexDigit(hexChar2)); // Output: 7
        System.out.println(convertHexDigit(hexChar3)); // Output: 15
    }
}",english,english,english,spanish
636766801a6d9265ec017477,"import java.io.InputStream;
import java.util.ArrayList;
import java.util.Collections;
import java.util.List;

public class FileAdder {

    /**
     * Agrega los archivos especificados en orden inverso.
     */
    private void addReverse(final InputStream[] files) {
        if (files == null || files.length == 0) {
            return;
        }

        List<InputStream> fileList = new ArrayList<>();
        for (InputStream file : files) {
            fileList.add(file);
        }

        Collections.reverse(fileList);

        // Aquí puedes agregar la lógica para procesar los archivos en orden inverso
        for (InputStream file : fileList) {
            // Procesar cada archivo
        }
    }
}",spanish,english,none,spanish
636767de1a6d9265ec01871e,"import java.util.regex.Pattern;
import java.util.regex.Matcher;

public class ShardingKeyChecker {

    /**
     * Verifica si los índices de la clave de ""sharding"" son continuos.
     * 
     * @param modelName nombre del modelo de la entidad
     * @throws IllegalStateException si los índices de la clave de ""sharding"" no son continuos
     */
    private void check(String modelName) throws IllegalStateException {
        // Expresión regular para encontrar los índices de sharding en el nombre del modelo
        Pattern pattern = Pattern.compile(""_shard(\\d+)"");
        Matcher matcher = pattern.matcher(modelName);

        int previousIndex = -1;
        while (matcher.find()) {
            int currentIndex = Integer.parseInt(matcher.group(1));
            if (previousIndex != -1 && currentIndex != previousIndex + 1) {
                throw new IllegalStateException(""Los índices de la clave de sharding no son continuos."");
            }
            previousIndex = currentIndex;
        }
    }

    public static void main(String[] args) {
        ShardingKeyChecker checker = new ShardingKeyChecker();
        try {
            checker.check(""model_shard1_shard2_shard3""); // Ejemplo de uso
        } catch (IllegalStateException e) {
            System.out.println(e.getMessage());
        }
    }
}",spanish,english,spanish,spanish
636766f81a6d9265ec01774b,"import java.io.IOException;
import java.io.InputStream;

public class ByteReader {
    private InputStream inputStream;
    private byte[] buffer;
    private int bufferPosition;
    private int bufferLength;

    public ByteReader(InputStream inputStream, int bufferSize) {
        this.inputStream = inputStream;
        this.buffer = new byte[bufferSize];
        this.bufferPosition = 0;
        this.bufferLength = 0;
    }

    /**
     * Lee un byte del <code>buffer</code> y lo vuelve a llenar según sea necesario.
     * @return El siguiente byte del flujo de entrada.
     * @throws IOException si no hay más datos disponibles.
     */
    public byte readByte() throws IOException {
        if (bufferPosition >= bufferLength) {
            bufferLength = inputStream.read(buffer);
            if (bufferLength == -1) {
                throw new IOException(""No more data available"");
            }
            bufferPosition = 0;
        }
        return buffer[bufferPosition++];
    }
}",none,english,english,spanish
636766851a6d9265ec017515,"import org.atmosphere.cpr.AtmosphereResource;
import org.atmosphere.cpr.Action;

public class AtmosphereResourceInspector {

    /**
     * Suspende automáticamente el {@link AtmosphereResource} basado en el valor de {@link AtmosphereResource.TRANSPORT}.
     * @param r un {@link AtmosphereResource}
     * @return {@link Action#CONTINUE}
     */
    @Override
    public Action inspect(AtmosphereResource r) {
        // Obtener el transporte del recurso
        AtmosphereResource.TRANSPORT transport = r.transport();

        // Lógica para suspender el recurso basado en el transporte
        if (transport == AtmosphereResource.TRANSPORT.WEBSOCKET) {
            // Suspender el recurso si el transporte es WEBSOCKET
            r.suspend();
        } else if (transport == AtmosphereResource.TRANSPORT.LONG_POLLING) {
            // Suspender el recurso si el transporte es LONG_POLLING
            r.suspend();
        } else {
            // No suspender el recurso para otros transportes
            // Continuar con el procesamiento normal
        }

        // Retornar CONTINUE para indicar que el procesamiento debe continuar
        return Action.CONTINUE;
    }
}",spanish,english,none,spanish
636767611a6d9265ec018106,"import java.util.Set;

public class Graph<V> {

    /**
     * Calcula la suma de los pesos que entran a un vértice
     * @param v el vértice
     * @return la suma de los pesos que entran a un vértice
     */
    public double vertexWeight(Set<V> v) {
        double sum = 0.0;
        // Asumimos que los pesos están almacenados en una estructura de datos accesible
        // como un mapa o una matriz de adyacencia.
        // Aquí se debe implementar la lógica para sumar los pesos de las aristas que entran al vértice.
        // Por ejemplo, si tienes un mapa de adyacencia:
        // for (V neighbor : adjacencyMap.get(v)) {
        //     sum += getEdgeWeight(neighbor, v);
        // }
        return sum;
    }

    // Método de ejemplo para obtener el peso de una arista (debe ser implementado según la estructura del grafo)
    private double getEdgeWeight(V source, V target) {
        // Implementación de ejemplo
        return 0.0;
    }
}",spanish,english,none,spanish
636767841a6d9265ec0183f2,"import java.util.Comparator;

public class CustomComparator implements Comparator<Object> {

    /**
     * Compares two objects for order. Returns a negative integer, zero, or a positive integer
     * as the first argument is less than, equal to, or greater than the second.
     *
     * @param aObj1 the first object to be compared.
     * @param aObj2 the second object to be compared.
     * @return a negative integer, zero, or a positive integer as the first argument is less than,
     *         equal to, or greater than the second.
     */
    @Override
    public int compare(Object aObj1, Object aObj2) {
        if (aObj1 == null && aObj2 == null) {
            return 0;
        } else if (aObj1 == null) {
            return -1;
        } else if (aObj2 == null) {
            return 1;
        } else {
            // Assuming the objects are Comparable, otherwise, you need to handle the case
            // where they are not Comparable or implement custom comparison logic.
            return ((Comparable<Object>) aObj1).compareTo(aObj2);
        }
    }
}",english,english,none,english
636767861a6d9265ec01844c,"import java.util.ArrayList;
import java.util.List;

public class Logger {
    private List<Appender> appenders;

    public Logger() {
        this.appenders = new ArrayList<>();
    }

    public void removeAppender(String name) {
        appenders.removeIf(appender -> appender.getName().equals(name));
    }

    // Assuming Appender class exists with a getName() method
    private static class Appender {
        private String name;

        public Appender(String name) {
            this.name = name;
        }

        public String getName() {
            return name;
        }
    }
}",english,english,none,none
636767781a6d9265ec018242,"import org.apache.log4j.Appender;
import org.apache.log4j.spi.LoggingEvent;

public class Logger {
    private Appender[] appenders;

    public Logger(Appender[] appenders) {
        this.appenders = appenders;
    }

    /**
     * Llama al método <code>doAppend</code> en todos los ""appenders"" adjuntos.
     * @param event El evento de logging que se va a enviar a los appenders.
     * @return El número de appenders a los que se les envió el evento.
     */
    public int appendLoopOnAppenders(LoggingEvent event) {
        if (appenders == null) {
            return 0;
        }

        int count = 0;
        for (Appender appender : appenders) {
            if (appender != null) {
                appender.doAppend(event);
                count++;
            }
        }
        return count;
    }
}",none,english,none,spanish
6367670c1a6d9265ec017a2a,"import java.util.Objects;

public class ArrayUtils {

    /**
     * <p>Convierte un arreglo de objetos ""Integer"" a primitivos.</p> 
     * <p>Este método devuelve <code>null</code> para un arreglo de entrada <code>null</code>.</p>
     * @param array  un arreglo de <code>Integer</code>, puede ser <code>null</code>
     * @return un arreglo de <code>int</code>, <code>null</code> si el arreglo de entrada es nulo
     * @throws NullPointerException si el contenido del arreglo es <code>null</code>
     */
    public static int[] toPrimitive(final Integer[] array) {
        if (array == null) {
            return null;
        }
        int[] result = new int[array.length];
        for (int i = 0; i < array.length; i++) {
            result[i] = Objects.requireNonNull(array[i], ""Array element cannot be null"");
        }
        return result;
    }
}",none,english,english,spanish
636767041a6d9265ec017911,"import java.util.HashSet;
import java.util.Set;

public class Registrar {
    private static final Set<Object> registeredObjects = new HashSet<>();

    /**
     * <p> Registra el objeto dado. Utilizado por los métodos de reflexión para evitar bucles infinitos. </p>
     * @param value El objeto a registrar.
     */
    public static void register(Object value) {
        if (value != null) {
            registeredObjects.add(value);
        }
    }

    public static boolean isRegistered(Object value) {
        return registeredObjects.contains(value);
    }

    public static void clearRegistry() {
        registeredObjects.clear();
    }
}",none,english,none,spanish
636767511a6d9265ec017eb0,"public class NonZeroCounter {

    /**
     * Obtiene el número de entradas diferentes de cero en una fila.
     * @param row la fila
     * @return el número de entradas diferentes de cero en una fila
     */
    public static int nonZeros(int[] row) {
        int count = 0;
        for (int value : row) {
            if (value != 0) {
                count++;
            }
        }
        return count;
    }

    public static void main(String[] args) {
        int[] row = {0, 5, 0, 3, 0, 0, 7};
        System.out.println(""Número de entradas diferentes de cero: "" + nonZeros(row));
    }
}",none,english,spanish,spanish
6367676c1a6d9265ec018223,"import java.util.Collection;

public class CollectionUtils {

    /**
     * Verifica si la colección dada contiene la instancia del elemento proporcionado. <p>Exige que la instancia dada esté presente, en lugar de devolver <code>true</code> para un elemento igual también.
     * @param collection la colección a verificar
     * @param element el elemento a buscar
     * @return <code>true</code> si se encuentra, <code>false</code> en caso contrario
     */
    public static boolean containsInstance(Collection<?> collection, Object element) {
        if (collection == null || element == null) {
            return false;
        }
        for (Object item : collection) {
            if (item == element) {
                return true;
            }
        }
        return false;
    }
}",none,english,none,spanish
636766fa1a6d9265ec01779d,"/**
 * Verifica si el carácter es un control ASCII de 7 bits.
 * <pre>
 * CharUtils.isAsciiControl('a')  = false
 * CharUtils.isAsciiControl('A')  = false
 * CharUtils.isAsciiControl('3')  = false
 * CharUtils.isAsciiControl('-')  = false
 * CharUtils.isAsciiControl('\n') = true
 * CharUtils.isAsciiControl('&copy;') = false
 * </pre>
 * @param ch  el carácter a verificar
 * @return true si es menor que 32 o igual a 127
 */
public static boolean isAsciiControl(final char ch) {
    return ch < 32 || ch == 127;
}",none,english,none,spanish
6367670b1a6d9265ec0179f2,"import java.util.Map;

public class CustomMap<K, V> implements Map<K, V> {
    // Assuming this class has a backing data structure, e.g., a HashMap
    private Map<K, V> internalMap;

    public CustomMap() {
        this.internalMap = new java.util.HashMap<>();
    }

    @Override
    public boolean containsKey(final Object key) {
        return internalMap.containsKey(key);
    }

    // Other methods of the Map interface would need to be implemented as well
    // For example:
    @Override
    public int size() {
        return internalMap.size();
    }

    @Override
    public boolean isEmpty() {
        return internalMap.isEmpty();
    }

    @Override
    public boolean containsValue(Object value) {
        return internalMap.containsValue(value);
    }

    @Override
    public V get(Object key) {
        return internalMap.get(key);
    }

    @Override
    public V put(K key, V value) {
        return internalMap.put(key, value);
    }

    @Override
    public V remove(Object key) {
        return internalMap.remove(key);
    }

    @Override
    public void putAll(Map<? extends K, ? extends V> m) {
        internalMap.putAll(m);
    }

    @Override
    public void clear() {
        internalMap.clear();
    }

    @Override
    public java.util.Set<K> keySet() {
        return internalMap.keySet();
    }

    @Override
    public java.util.Collection<V> values() {
        return internalMap.values();
    }

    @Override
    public java.util.Set<Map.Entry<K, V>> entrySet() {
        return internalMap.entrySet();
    }
}",english,english,none,none
636766fa1a6d9265ec017796,"public class BooleanArrayConverter {

    /**
     * Convierte un arreglo de booleanos primitivos a objetos.
     * Este método devuelve null para un arreglo de entrada null.
     *
     * @param array un arreglo de boolean
     * @return un arreglo de Boolean, null si el arreglo de entrada es nulo
     */
    public static Boolean[] toObject(final boolean[] array) {
        if (array == null) {
            return null;
        }
        Boolean[] result = new Boolean[array.length];
        for (int i = 0; i < array.length; i++) {
            result[i] = array[i];
        }
        return result;
    }

    public static void main(String[] args) {
        boolean[] primitiveArray = {true, false, true};
        Boolean[] objectArray = toObject(primitiveArray);
        for (Boolean b : objectArray) {
            System.out.println(b);
        }
    }
}",none,english,none,spanish
