id,generated_code,comments,identifiers,literals,notes
636766fa1a6d9265ec01779c,"import java.util.Arrays;

public class Parser {
    private String input;
    private int currentPosition;
    
    /**
     * Analizza un token fino a quando non viene incontrato uno dei caratteri terminatori forniti.
     * @param terminators l'array di caratteri terminatori. Qualsiasi di questi caratteri, quando incontrato, segna la fine del token
     * @return il token
     */
    private String parseToken(final char[] terminators) {
        StringBuilder token = new StringBuilder();
        
        while (currentPosition < input.length()) {
            char currentChar = input.charAt(currentPosition);
            
            // Check if current character is a terminator
            if (Arrays.binarySearch(terminators, currentChar) >= 0) {
                break;
            }
            
            token.append(currentChar);
            currentPosition++;
        }
        
        return token.toString();
    }
}",english,english,none,
636767691a6d9265ec0181a7,"public class StringUtils {
    /**
     * Rimuove tutte le occorrenze del carattere iniziale fornito dalla Stringa data.
     * @param str la Stringa da controllare
     * @param leadingCharacter il carattere iniziale da rimuovere
     * @return la Stringa ripulita
     */
    public static String trimLeadingCharacter(String str, char leadingCharacter) {
        if (str == null || str.isEmpty()) {
            return str;
        }
        
        int i = 0;
        while (i < str.length() && str.charAt(i) == leadingCharacter) {
            i++;
        }
        
        return str.substring(i);
    }
}",none,english,none,
636767041a6d9265ec01790f,"package org.apache.commons.lang3;

public class ArrayUtils {
    /**
     * <p>Converte un array di int primitivi in oggetti.</p>
     * <p>Questo metodo restituisce <code>null</code> per un array di input <code>null</code>.</p>
     * 
     * @param array  un array di <code>int</code>
     * @return un array di <code>Integer</code>, <code>null</code> se l'array di input è nullo
     */
    public static Integer[] toObject(final int[] array) {
        if (array == null) {
            return null;
        }
        
        final Integer[] result = new Integer[array.length];
        for (int i = 0; i < array.length; i++) {
            result[i] = Integer.valueOf(array[i]);
        }
        return result;
    }
}",none,english,none,
636766fa1a6d9265ec0177a4,"package org.apache.commons.lang3;

/**
 * Utility class for converting primitive arrays to their corresponding object arrays.
 */
public class ArrayUtils {

    /**
     * <p>Converte un array di double primitivi in oggetti.</p>
     * <p>Questo metodo restituisce <code>null</code> per un array di input <code>null</code>.</p>
     * 
     * @param array  un array di <code>double</code>
     * @return un array di <code>Double</code>, <code>null</code> se l'array di input è null
     */
    public static Double[] toObject(final double[] array) {
        if (array == null) {
            return null;
        }
        
        final Double[] result = new Double[array.length];
        for (int i = 0; i < array.length; i++) {
            result[i] = Double.valueOf(array[i]);
        }
        return result;
    }
}",english,english,none,
636767461a6d9265ec017d0e,"import java.util.ArrayList;
import java.util.List;
import javafx.util.Pair;

public class SuffixSumCalculator {

    /**
     * Calcola la somma dei suffissi di {@code bounds}. Restituisce la somma dei suffissi calcolata e la somma totale di tutti gli elementi nella lista {@code bounds}.
     * @param bounds lista di interi.
     * @return coppia calcolata di lista di somma suffisso e somma di tutti gli elementi.
     */
    private Pair<List<Integer>,Long> computeSuffixSum(List<Integer> bounds) {
        List<Integer> suffixSums = new ArrayList<>();
        long totalSum = 0;
        
        // Handle empty list case
        if (bounds == null || bounds.isEmpty()) {
            return new Pair<>(suffixSums, totalSum);
        }

        // Calculate total sum first
        for (int num : bounds) {
            totalSum += num;
        }

        // Calculate suffix sums
        int currentSum = 0;
        for (int i = bounds.size() - 1; i >= 0; i--) {
            currentSum += bounds.get(i);
            suffixSums.add(0, currentSum); // Add at beginning to maintain order
        }

        return new Pair<>(suffixSums, totalSum);
    }
}",english,english,none,
636767491a6d9265ec017d90,"import java.util.Arrays;

public class ArrayUtils {
    /**
     * Inverte l'ordine degli elementi nell'intervallo specificato all'interno dell'array fornito.
     * @param <V> il tipo di elementi nell'array
     * @param arr l'array
     * @param from l'indice del primo elemento (inclusivo) all'interno dell'intervallo da invertire
     * @param to l'indice dell'ultimo elemento (inclusivo) all'interno dell'intervallo da invertire
     */
    public static final <V> void reverse(V[] arr, int from, int to) {
        if (arr == null || arr.length == 0) {
            return;
        }
        
        if (from < 0 || to >= arr.length || from > to) {
            throw new IllegalArgumentException(""Invalid range parameters"");
        }
        
        while (from < to) {
            // Swap elements
            V temp = arr[from];
            arr[from] = arr[to];
            arr[to] = temp;
            
            from++;
            to--;
        }
    }
}",english,english,english,
6367674a1a6d9265ec017da9,"import java.util.Objects;

public class DoublyLinkedList<E> {
    private ListNode<E> head;
    private ListNode<E> tail;
    private int size;

    private static class ListNode<E> {
        E element;
        ListNode<E> next;
        ListNode<E> prev;

        ListNode(E element) {
            this.element = element;
        }
    }

    /**
     * Sposta in modo atomico tutti i {@link ListNode ListNodes} da {@code list} a questa lista 
     * come se ogni nodo fosse stato rimosso con {@link #removeListNode(ListNodeImpl)} da {@code list} 
     * e successivamente aggiunto a questa lista tramite {@link #addListNode(ListNodeImpl)}.
     */
    private void moveAllListNodes(DoublyLinkedList<E> list) {
        Objects.requireNonNull(list);
        
        if (list == this || list.size == 0) {
            return;
        }

        // If this list is empty, just take the other list's nodes
        if (size == 0) {
            this.head = list.head;
            this.tail = list.tail;
            this.size = list.size;
        } else {
            // Connect the tail of this list to the head of the other list
            this.tail.next = list.head;
            list.head.prev = this.tail;
            this.tail = list.tail;
            this.size += list.size;
        }

        // Clear the source list
        list.head = null;
        list.tail = null;
        list.size = 0;
    }
}",english,english,none,
636767151a6d9265ec017b6b,"public class StringUtils {
    /**
     * <p>Controlla se una Stringa inizia con un prefisso specificato (opzionalmente senza distinzione tra maiuscole e minuscole).</p>
     * @see String#startsWith(String)
     * @param str  la Stringa da controllare, può essere null
     * @param prefix il prefisso da trovare, può essere null
     * @param ignoreCase indica se il confronto deve ignorare le maiuscole e minuscole (senza distinzione tra maiuscole e minuscole) o meno.
     * @return <code>true</code> se la Stringa inizia con il prefisso o entrambi <code>null</code>
     */
    private static boolean startsWith(final String str, final String prefix, final boolean ignoreCase) {
        if (str == null && prefix == null) {
            return true;
        }
        if (str == null || prefix == null) {
            return false;
        }
        if (prefix.length() > str.length()) {
            return false;
        }
        
        if (ignoreCase) {
            return str.regionMatches(true, 0, prefix, 0, prefix.length());
        } else {
            return str.startsWith(prefix);
        }
    }
}",none,english,none,
636766fe1a6d9265ec01781c,"package org.apache.commons.lang3;

/**
 * Utility class for Character operations
 */
public class CharUtils {

    /**
     * <p>Converte il carattere in un oggetto Character.</p>
     * <p>Per i caratteri ASCII a 7 bit, utilizza una cache che restituirà lo stesso oggetto Character ogni volta.</p>
     * <pre>
     * CharUtils.toCharacterObject(' ')  = ' '
     * CharUtils.toCharacterObject('A')  = 'A'
     * </pre>
     * @param ch  il carattere da convertire
     * @return un oggetto Character del carattere specificato
     */
    public static Character toCharacterObject(final char ch) {
        if (ch < 128) {
            return Character.valueOf(ch);
        }
        return new Character(ch);
    }
}",english,english,none,
636766fb1a6d9265ec0177c1,"public class CharUtils {
    /**
     * <p>Controlla se il carattere è un carattere alfabetico maiuscolo ASCII a 7 bit.</p>
     * <pre>
     * CharUtils.isAsciiAlphaUpper('a')  = false
     * CharUtils.isAsciiAlphaUpper('A')  = true 
     * CharUtils.isAsciiAlphaUpper('3')  = false
     * CharUtils.isAsciiAlphaUpper('-')  = false
     * CharUtils.isAsciiAlphaUpper('\n') = false
     * CharUtils.isAsciiAlphaUpper('&copy;') = false
     * </pre>
     * @param ch il carattere da controllare
     * @return true se compreso tra 65 e 90 inclusi
     */
    public static boolean isAsciiAlphaUpper(final char ch) {
        return ch >= 'A' && ch <= 'Z';
    }
}",none,english,none,
636767781a6d9265ec018250,"import org.apache.log4j.spi.LoggingEvent;
import org.apache.log4j.spi.Filter;

public class LogEventFilter extends Filter {

    @Override
    public int decide(LoggingEvent event) {
        if (event == null) {
            return Filter.NEUTRAL;
        }

        String message = event.getRenderedMessage();
        if (message == null || message.isEmpty()) {
            return Filter.NEUTRAL;
        }

        // Add any specific filtering logic here
        // For now just returns NEUTRAL as per docstring
        return Filter.NEUTRAL;
    }
}",english,english,none,
636766861a6d9265ec017553,"import java.util.ArrayList;
import java.util.List;

public class Template {
    private List<String> templateVariables;

    public Template() {
        templateVariables = new ArrayList<>();
    }

    /**
     * Verifica se una variabile di template è un membro di questo template.
     * @param name nome La variabile di template.
     * @return true se la variabile di template è un membro del template, altrimenti false.
     */
    public final boolean isTemplateVariablePresent(String name) {
        if (name == null || name.trim().isEmpty()) {
            return false;
        }
        return templateVariables.contains(name.trim());
    }
}",none,english,none,
636767071a6d9265ec017962,"import org.apache.commons.beanutils.BeanMap;
import java.util.Iterator;

public class BeanMapUtils {
    
    /**
     * Inserisce tutte le proprietà scrivibili dal BeanMap fornito in questo BeanMap. 
     * Le proprietà di sola lettura e di sola scrittura verranno ignorate.
     * @param map il BeanMap le cui proprietà devono essere inserite
     */
    public void putAllWriteable(BeanMap map) {
        if (map == null) {
            return;
        }

        Iterator<?> it = map.keyIterator();
        while (it.hasNext()) {
            String propertyName = (String) it.next();
            
            // Verifica se la proprietà è scrivibile
            if (map.getWriteMethod(propertyName) != null) {
                Object value = map.get(propertyName);
                try {
                    // Inserisce solo se esiste un metodo setter
                    if (this.getWriteMethod(propertyName) != null) {
                        this.put(propertyName, value);
                    }
                } catch (Exception e) {
                    // Ignora le proprietà che non possono essere scritte
                    continue;
                }
            }
        }
    }
}",italian,english,none,
6367670a1a6d9265ec0179d9,"public class StringUtils {
    /**
     * Ottiene la lunghezza di una Stringa o <code>0</code> se la Stringa è <code>null</code>.
     * @param str una Stringa o <code>null</code>
     * @return lunghezza della Stringa o <code>0</code> se la Stringa è <code>null</code>.
     * @since 2.4
     */
    public static int length(final String str) {
        return str == null ? 0 : str.length();
    }
}",none,english,none,
636767ab1a6d9265ec018676,"public class HexChecker {
    /**
     * È una cifra esadecimale?
     */
    private static boolean isHex(final char c) {
        return (c >= '0' && c <= '9') || 
               (c >= 'a' && c <= 'f') ||
               (c >= 'A' && c <= 'F');
    }
}",none,english,none,
636766f81a6d9265ec017748,"import java.util.Base64;

public class Base64Decoder {
    /**
     * Decodifica una stringa seguendo la regola Base64.
     */
    public static String base64Decode(final String s) {
        if (s == null || s.isEmpty()) {
            return """";
        }
        
        try {
            byte[] decodedBytes = Base64.getDecoder().decode(s);
            return new String(decodedBytes);
        } catch (IllegalArgumentException e) {
            // Return empty string if input is not valid base64
            return """";
        }
    }
}",english,english,none,
636766f11a6d9265ec017663,"public class ArrayUtils {
    /**
     * <p>Controlla se due array hanno la stessa lunghezza, trattando gli array <code>null</code> come lunghezza <code>0</code>.</p>
     * @param array1 il primo array, può essere <code>null</code>
     * @param array2 il secondo array, può essere <code>null</code>
     * @return <code>true</code> se la lunghezza degli array corrisponde, trattando <code>null</code> come un array vuoto
     */
    public static boolean isSameLength(final double[] array1, final double[] array2) {
        int length1 = array1 == null ? 0 : array1.length;
        int length2 = array2 == null ? 0 : array2.length;
        return length1 == length2;
    }
}",none,english,none,
6367667d1a6d9265ec0173ff,"import javax.servlet.http.HttpServletRequest;
import org.atmosphere.cpr.AtmosphereResource;
import org.atmosphere.cpr.Meteor;

public class MeteorLookup {

    /**
     * Recupera un'istanza di {@link Meteor} basata su {@link HttpServletRequest}.
     * @param r {@link HttpServletRequest}
     * @return un {@link Meteor} o null se non trovato
     */
    public static Meteor lookup(HttpServletRequest r) {
        if (r == null) {
            return null;
        }
        
        try {
            // Try to get existing Meteor instance
            Meteor meteor = Meteor.build(r);
            if (meteor != null) {
                return meteor;
            }

            // Try to get from AtmosphereResource
            AtmosphereResource resource = (AtmosphereResource) r.getAttribute(AtmosphereResource.class.getName());
            if (resource != null) {
                return Meteor.build(resource);
            }
        } catch (Exception e) {
            // Return null if any errors occur during lookup
            return null;
        }
        
        return null;
    }
}",english,english,none,
636767691a6d9265ec0181a6,"public class StringSplitter {
    /**
     * Divide una Stringa alla prima occorrenza del delimitatore. Non include il delimitatore nel risultato.
     * @param toSplit la stringa da dividere
     * @param delimiter il delimitatore con cui dividere la stringa
     * @return un array di due elementi con l'indice 0 che rappresenta la parte prima del delimitatore, e l'indice 1 che rappresenta la parte dopo il delimitatore (nessun elemento include il delimitatore); oppure <code>null</code> se il delimitatore non è stato trovato nella Stringa di input fornita
     */
    public static String[] split(String toSplit, String delimiter) {
        if (toSplit == null || delimiter == null) {
            return null;
        }

        int delimiterIndex = toSplit.indexOf(delimiter);
        
        if (delimiterIndex == -1) {
            return null;
        }

        String[] result = new String[2];
        result[0] = toSplit.substring(0, delimiterIndex);
        result[1] = toSplit.substring(delimiterIndex + delimiter.length());
        
        return result;
    }
}",none,english,none,
636767601a6d9265ec0180e2,"import java.util.*;
import javafx.util.Pair;

public class SeparatorComputer {
    private Graph<V,E> graph; // Assuming a graph class with vertices V and edges E
    
    /**
     * Calcola la lista globale dei separatori del {@code grafo}. Più precisamente, per ogni arco $e$ in $G = (V, E)$ calcola la lista dei separatori minimi $S_e$ nel vicinato di $e$ e poi concatena queste liste. Nota: il risultato può contenere duplicati.
     * @return la lista dei separatori minimi di ogni arco $e$ nel grafo ispezionato
     */
    private List<Pair<List<Pair<Integer,Integer>>,E>> computeGlobalSeparatorList() {
        List<Pair<List<Pair<Integer,Integer>>,E>> globalSeparators = new ArrayList<>();
        
        // Iterate through all edges in the graph
        for (E edge : graph.edges()) {
            List<Pair<Integer,Integer>> separators = new ArrayList<>();
            
            // Get vertices incident to the edge
            V source = graph.getEdgeSource(edge);
            V target = graph.getEdgeTarget(edge);
            
            // Get neighborhood of both vertices
            Set<V> sourceNeighbors = new HashSet<>(graph.neighborsOf(source));
            Set<V> targetNeighbors = new HashSet<>(graph.neighborsOf(target));
            
            // Find common neighbors that form minimal separators
            Set<V> commonNeighbors = new HashSet<>(sourceNeighbors);
            commonNeighbors.retainAll(targetNeighbors);
            
            // Create pairs of vertices that form minimal separators
            for (V v1 : commonNeighbors) {
                for (V v2 : commonNeighbors) {
                    if (!v1.equals(v2)) {
                        // Assuming vertices have integer IDs
                        Pair<Integer,Integer> separator = new Pair<>(
                            ((Integer)v1.getId()),
                            ((Integer)v2.getId())
                        );
                        separators.add(separator);
                    }
                }
            }
            
            // Add the separators list along with the edge to global list
            globalSeparators.add(new Pair<>(separators, edge));
        }
        
        return globalSeparators;
    }
}",english,english,none,
636766f31a6d9265ec01768f,"public class ArrayUtils {
    /**
     * <p>Clona un array restituendo un risultato di tipo cast e gestendo <code>null</code>.</p>
     * <p>Questo metodo restituisce <code>null</code> per un array di input <code>null</code>.</p>
     * 
     * @param array l'array da clonare, può essere <code>null</code>
     * @return l'array clonato, <code>null</code> se l'input è <code>null</code>
     */
    public static char[] clone(final char[] array) {
        if (array == null) {
            return null;
        }
        
        char[] result = new char[array.length];
        System.arraycopy(array, 0, result, 0, array.length);
        return result;
    }
}",none,english,none,
636766831a6d9265ec0174eb,"import java.io.File;
import java.util.ArrayList;
import java.util.Collections;
import java.util.List;

public class FileHandler {
    
    /**
     * Aggiungi i file specificati in ordine inverso.
     */
    private void addReverse(final File[] files) {
        if (files == null || files.length == 0) {
            return;
        }
        
        List<File> fileList = new ArrayList<>();
        for (File file : files) {
            fileList.add(file);
        }
        
        Collections.reverse(fileList);
        
        for (File file : fileList) {
            add(file); // Assuming there's an add() method in the class
        }
    }
    
    // Placeholder for add method
    private void add(File file) {
        // Implementation of add method would go here
    }
}",english,english,none,
636767841a6d9265ec0183ff,"import javax.swing.*;
import java.awt.*;

public class TableUtils {

    /**
     * Seleziona la riga specificata nella JTable specificata e scorre lo JScrollPane specificato fino alla riga appena selezionata. 
     * Più importante, la chiamata a repaint() è ritardata abbastanza a lungo da permettere alla tabella di dipingere correttamente 
     * la riga appena selezionata, che potrebbe essere fuori dallo schermo.
     * @param table deve appartenere allo JScrollPane specificato
     */
    public static void selectRow(int row, JTable table, JScrollPane pane) {
        if (row < 0 || row >= table.getRowCount()) {
            return;
        }

        // Seleziona la riga
        table.setRowSelectionInterval(row, row);

        // Calcola il rettangolo della riga selezionata
        Rectangle rect = table.getCellRect(row, 0, true);
        
        // Scorre fino alla riga selezionata
        table.scrollRectToVisible(rect);

        // Ritarda il repaint per assicurare che la selezione sia visibile
        SwingUtilities.invokeLater(new Runnable() {
            @Override
            public void run() {
                // Forza lo scroll
                pane.getViewport().scrollRectToVisible(rect);
                
                // Ritarda ulteriormente il repaint
                SwingUtilities.invokeLater(new Runnable() {
                    @Override
                    public void run() {
                        table.repaint();
                    }
                });
            }
        });
    }
}",italian,english,none,
636766a81a6d9265ec017596,"import java.util.Arrays;

public class ByteVector {
    private byte[] bytes;
    private int size;
    private static final int INT_SIZE = 4;
    
    public ByteVector() {
        bytes = new byte[10];
        size = 0;
    }
    
    public ByteVector putInt(final int intValue) {
        ensureCapacity(size + INT_SIZE);
        
        // Store int value in big-endian format
        bytes[size] = (byte) ((intValue >> 24) & 0xFF);
        bytes[size + 1] = (byte) ((intValue >> 16) & 0xFF); 
        bytes[size + 2] = (byte) ((intValue >> 8) & 0xFF);
        bytes[size + 3] = (byte) (intValue & 0xFF);
        
        size += INT_SIZE;
        return this;
    }
    
    private void ensureCapacity(int minCapacity) {
        if (minCapacity > bytes.length) {
            int newCapacity = Math.max(bytes.length * 2, minCapacity);
            bytes = Arrays.copyOf(bytes, newCapacity);
        }
    }
}",english,english,none,
636766fd1a6d9265ec017814,"public class ArrayUtils {
    /**
     * Confronta i <code>count</code> primi byte negli array <code>a</code> e <code>b</code>.
     * @param a     Il primo array da confrontare.
     * @param b     Il secondo array da confrontare. 
     * @param count Quanti byte devono essere confrontati.
     * @return <code>true</code> se i <code>count</code> primi byte negli array <code>a</code> e <code>b</code> sono uguali.
     */
    public static boolean arrayequals(byte[] a, byte[] b, int count) {
        if (a == null || b == null) {
            return false;
        }
        
        if (a.length < count || b.length < count) {
            return false;
        }
        
        for (int i = 0; i < count; i++) {
            if (a[i] != b[i]) {
                return false;
            }
        }
        
        return true;
    }
}",none,english,none,
636767861a6d9265ec018440,"import java.lang.StringBuffer;

public class NameAbbreviator {
    /**
     * Abbrevia il nome.
     * @param buf buffer a cui aggiungere l'abbreviazione.
     * @param nameStart inizio del nome da abbreviare.
     */
    public void abbreviate(final int nameStart, final StringBuffer buf) {
        if (buf == null || nameStart < 0 || nameStart >= buf.length()) {
            return;
        }

        // Get the first character
        char firstChar = buf.charAt(nameStart);
        
        // Find the end of the name (next space or end of buffer)
        int nameEnd = nameStart;
        while (nameEnd < buf.length() && !Character.isWhitespace(buf.charAt(nameEnd))) {
            nameEnd++;
        }
        
        // Delete everything after first character up to end of name
        if (nameEnd > nameStart + 1) {
            buf.delete(nameStart + 1, nameEnd);
            
            // Add period after abbreviated character
            buf.insert(nameStart + 1, '.');
        }
    }
}",english,english,none,
6367667d1a6d9265ec01741d,"import java.lang.reflect.Type;
import java.lang.reflect.TypeVariable;
import java.lang.reflect.WildcardType;
import java.lang.reflect.ParameterizedType;

public class TypeResolver {

    /**
     * Risolve il primo vincolo per il {@code typeVariable}, restituendo {@code Unknown.class} se non può essere risolto.
     */
    public static Type resolveBound(TypeVariable<?> typeVariable) {
        Type[] bounds = typeVariable.getBounds();
        
        if (bounds == null || bounds.length == 0) {
            return Unknown.class;
        }
        
        Type bound = bounds[0];
        
        if (bound instanceof TypeVariable) {
            return resolveBound((TypeVariable<?>) bound);
        }
        
        if (bound instanceof WildcardType) {
            Type[] upperBounds = ((WildcardType) bound).getUpperBounds();
            if (upperBounds != null && upperBounds.length > 0) {
                return upperBounds[0];
            }
            return Unknown.class;
        }
        
        if (bound instanceof ParameterizedType) {
            return ((ParameterizedType) bound).getRawType();
        }
        
        return bound;
    }
    
    private static class Unknown {
        // Marker class for unresolvable bounds
    }
}",english,english,none,
6367675f1a6d9265ec0180cf,"import org.jgrapht.Graph;
import java.util.Set;

public class GraphUtils {
    /**
     * Controlla se il sottografo di <code>graph</code> indotto dai dati <code>vertices</code> è completo, cioè un clique.
     * @param graph il grafo.
     * @param vertices i vertici da cui indurre il sottografo.
     * @return true se il sottografo indotto è un clique.
     */
    private static <V,E> boolean isClique(Graph<V,E> graph, Set<V> vertices) {
        // Per ogni coppia di vertici nel set
        for (V v1 : vertices) {
            for (V v2 : vertices) {
                // Salta il confronto di un vertice con se stesso
                if (v1.equals(v2)) {
                    continue;
                }
                // Se non esiste un arco tra i due vertici, non è un clique
                if (!graph.containsEdge(v1, v2)) {
                    return false;
                }
            }
        }
        // Se arriviamo qui, tutti i vertici sono collegati tra loro
        return true;
    }
}",italian,english,none,
636767431a6d9265ec017c88,"import java.util.*;

public class BoundCalculator<K extends Comparable<K>> {

    /**
     * Trova un limite inferiore massimo per ogni chiave.
     * @param keys lista delle chiavi.
     * @return i limiti inferiori delle chiavi calcolati.
     */
    private List<Integer> computeLowerBounds(List<K> keys) {
        if (keys == null || keys.isEmpty()) {
            return new ArrayList<>();
        }

        List<Integer> lowerBounds = new ArrayList<>(keys.size());
        
        for (int i = 0; i < keys.size(); i++) {
            K currentKey = keys.get(i);
            int maxLowerBound = 0;
            
            for (int j = 0; j < i; j++) {
                K previousKey = keys.get(j);
                if (previousKey.compareTo(currentKey) <= 0) {
                    maxLowerBound = Math.max(maxLowerBound, lowerBounds.get(j) + 1);
                }
            }
            
            lowerBounds.add(maxLowerBound);
        }
        
        return lowerBounds;
    }
}",none,english,none,
636766a91a6d9265ec0175c4,"import java.util.Stack;

public class FrameHandler {
    private Stack<String> outputStack;

    public FrameHandler() {
        this.outputStack = new Stack<>();
    }

    /**
     * Rimuove quanti più tipi astratti possibile dallo stack del frame di output come descritto dal descrittore fornito.
     * @param descriptor un tipo o un descrittore di metodo (nel qual caso vengono rimossi i suoi tipi di argomento).
     */
    private void pop(final String descriptor) {
        if (descriptor == null || descriptor.isEmpty()) {
            return;
        }

        int index = 0;
        while (index < descriptor.length()) {
            char c = descriptor.charAt(index);
            
            switch (c) {
                case '(':
                    // Skip opening parenthesis for method descriptor
                    index++;
                    continue;
                case ')':
                    // Stop at closing parenthesis
                    return;
                case 'B':
                case 'C':
                case 'D':
                case 'F':
                case 'I':
                case 'J':
                case 'S':
                case 'Z':
                    // Pop primitive types
                    if (!outputStack.isEmpty()) {
                        outputStack.pop();
                    }
                    if (c == 'D' || c == 'J') {
                        // Double and Long take two stack slots
                        if (!outputStack.isEmpty()) {
                            outputStack.pop();
                        }
                    }
                    index++;
                    break;
                case 'L':
                    // Pop object reference type
                    if (!outputStack.isEmpty()) {
                        outputStack.pop();
                    }
                    // Skip to semicolon
                    index = descriptor.indexOf(';', index) + 1;
                    break;
                case '[':
                    // Skip array dimension
                    index++;
                    break;
                default:
                    index++;
                    break;
            }
        }
    }
}",english,english,none,
636766fb1a6d9265ec0177c3,"package org.apache.commons.lang3;

public class CharUtils {
    /**
     * <p>Controlla se il carattere è ASCII a 7 bit.</p>
     * <pre>
     * CharUtils.isAscii('a')  = true
     * CharUtils.isAscii('A')  = true
     * CharUtils.isAscii('3')  = true
     * CharUtils.isAscii('-')  = true
     * CharUtils.isAscii('\n') = true
     * CharUtils.isAscii('&copy;') = false
     * </pre>
     * @param ch il carattere da controllare
     * @return true se inferiore a 128
     */
    public static boolean isAscii(final char ch) {
        return ch < 128;
    }
}",none,english,none,
636767581a6d9265ec017fb4,"import java.util.*;

public class BoundCalculator<K extends Comparable<K>> {

    /**
     * Trova un limite superiore minimo per ogni chiave.
     * @param keys una lista di chiavi.
     * @return il limite superiore delle chiavi calcolato.
     */
    private List<Integer> computeUpperBounds(List<K> keys) {
        if (keys == null || keys.isEmpty()) {
            return new ArrayList<>();
        }

        List<Integer> upperBounds = new ArrayList<>(keys.size());
        
        // Per ogni chiave, trova il suo limite superiore
        for (int i = 0; i < keys.size(); i++) {
            K currentKey = keys.get(i);
            int upperBound = i;
            
            // Confronta con tutte le chiavi successive
            for (int j = i + 1; j < keys.size(); j++) {
                if (currentKey.compareTo(keys.get(j)) <= 0) {
                    upperBound = j;
                }
            }
            
            upperBounds.add(upperBound);
        }
        
        return upperBounds;
    }
}",italian,english,none,
636766801a6d9265ec017487,"public class TemplateEncoder {
    /**
     * Codifica una stringa con nomi di parametri di template presenti, in particolare i caratteri '{' e '}' verranno codificati in percentuale.
     * @param s la stringa con zero o più nomi di parametri di template
     * @return la stringa con i nomi di parametri di template codificati.
     */
    public static String encodeTemplateNames(String s) {
        if (s == null || s.isEmpty()) {
            return s;
        }
        
        StringBuilder result = new StringBuilder();
        
        for (int i = 0; i < s.length(); i++) {
            char c = s.charAt(i);
            
            if (c == '{') {
                result.append(""%7B"");
            } else if (c == '}') {
                result.append(""%7D"");
            } else {
                result.append(c);
            }
        }
        
        return result.toString();
    }
}",none,english,none,
636767531a6d9265ec017ef1,"import java.awt.geom.Point2D;

public class PointUtils {
    /**
     * Confronta due punti per uguaglianza utilizzando una tolleranza di 1e-9.
     * @param p1 il primo punto
     * @param p2 il secondo punto
     * @return se i due punti sono uguali o meno
     */
    public static boolean equals(Point2D p1, Point2D p2) {
        if (p1 == null || p2 == null) {
            return false;
        }
        
        double tolerance = 1e-9;
        
        return Math.abs(p1.getX() - p2.getX()) < tolerance && 
               Math.abs(p1.getY() - p2.getY()) < tolerance;
    }
}",none,english,none,
6367667c1a6d9265ec0173fb,"import org.atmosphere.cpr.AtmosphereResource;
import org.atmosphere.cpr.AtmosphereResourceEventListener;

public class AtmosphereResourceImpl implements AtmosphereResource {

    private List<AtmosphereResourceEventListener> listeners = new ArrayList<>();

    @Override
    public AtmosphereResource addEventListener(AtmosphereResourceEventListener e) {
        if (e != null) {
            listeners.add(e);
        }
        return this;
    }
}",none,english,none,
636767691a6d9265ec0181ac,"import java.io.File;
import java.nio.file.Path;
import java.nio.file.Paths;

public class PathUtils {

    /**
     * Applica il percorso relativo fornito al percorso dato, assumendo la separazione standard delle cartelle Java (cioè i separatori ""/"").
     * @param path il percorso da cui partire (di solito un percorso di file completo)
     * @param relativePath il percorso relativo da applicare (rispetto al percorso di file completo sopra)
     * @return il percorso di file completo che risulta dall'applicazione del percorso relativo
     */
    public static String applyRelativePath(String path, String relativePath) {
        // Normalizza i separatori di percorso
        path = path.replace('\\', '/');
        relativePath = relativePath.replace('\\', '/');
        
        // Rimuovi eventuali separatori finali
        if (path.endsWith(""/"")) {
            path = path.substring(0, path.length() - 1);
        }
        
        // Gestisci il caso in cui il percorso relativo inizia con ""/""
        if (relativePath.startsWith(""/"")) {
            relativePath = relativePath.substring(1);
        }

        // Usa Path per risolvere il percorso relativo
        Path basePath = Paths.get(path);
        Path resolvedPath = basePath.resolve(relativePath).normalize();
        
        // Converti il risultato in una stringa con separatori forward slash
        return resolvedPath.toString().replace('\\', '/');
    }
}",italian,english,none,
636767021a6d9265ec0178bc,"package org.apache.commons.lang3;

public class StringUtils {
    /**
     * Trova il primo indice all'interno di una Stringa, gestendo <code>null</code>.
     * Questo metodo utilizza {@link String#indexOf(String)}.
     *
     * @param str la Stringa da controllare, può essere null
     * @param searchStr la Stringa da trovare, può essere null
     * @return l'indice della prima occorrenza, -1 se non trovato o se str è null
     */
    public static int indexOf(String str, String searchStr) {
        if (str == null || searchStr == null) {
            return -1;
        }
        return str.indexOf(searchStr);
    }
}",none,english,none,
636766fc1a6d9265ec0177ef,"import java.util.ArrayList;
import java.util.List;

public class ArrayUtils {
    /**
     * Restituisce un nuovo array di Stringhe senza elementi null. Metodo interno utilizzato per normalizzare le liste di esclusione (array e collezioni). Si noti che {@link Arrays#sort(Object[])} genererà un {@link NullPointerException} se un elemento dell'array è <code>null</code>.
     * @param array L'array da controllare
     * @return L'array fornito o un nuovo array senza null.
     */
    static String[] toNoNullStringArray(Object[] array) {
        if (array == null) {
            return new String[0];
        }
        
        List<String> result = new ArrayList<>();
        for (Object obj : array) {
            if (obj != null) {
                result.add(obj.toString());
            }
        }
        
        return result.toArray(new String[0]);
    }
}",none,english,none,
